,Time [s], V, RESP, II, AVR, PLETH
21402,171.22,0.62512,0.061079999999999995,0.45996000000000004,0.44477,3.0528
21403,171.22,0.5899300000000001,0.06865399999999999,0.41503999999999996,0.46481000000000006,3.0499
21404,171.23,0.54985,0.076472,0.34521,0.51515,3.0401
21405,171.24,0.5351899999999999,0.08429,0.28026999999999996,0.55523,3.0244
21406,171.25,0.50978,0.09235299999999999,0.22998000000000002,0.6002,3.002
21407,171.26,0.5,0.10042000000000001,0.19530999999999998,0.6202300000000001,2.9746
21408,171.26,0.49511000000000005,0.10848,0.18018,0.6349,2.9423
21409,171.27,0.49511000000000005,0.11678,0.18994,0.6300100000000001,2.9052
21410,171.28,0.5,0.12485,0.18018,0.6300100000000001,2.8631
21411,171.29,0.49511000000000005,0.13315,0.17529,0.6300100000000001,2.8182
21412,171.3,0.5,0.14073,0.18018,0.62512,2.7693
21413,171.3,0.50489,0.14855,0.19530999999999998,0.6202300000000001,2.7165
21414,171.31,0.50978,0.15588,0.2002,0.6202300000000001,2.6598
21415,171.32,0.50489,0.16321,0.17529,0.6300100000000001,2.6051
21416,171.33,0.54497,0.17102,0.084961,0.69501,2.5503
21417,171.34,0.6451600000000001,0.17884,0.030273,0.72532,2.4878
21418,171.34,0.88025,0.18715,0.68994,0.22483000000000003,2.4203
21419,171.35,1.0254,0.19546,1.5,-0.34066,2.347
21420,171.36,1.0855,0.20401,1.5,-0.50049,2.2698
21421,171.37,0.51515,0.2128,1.3496,-0.1002,2.1887
21422,171.38,0.39492,0.22184,0.7251,0.28006,2.1046
21423,171.38,0.52981,0.23113000000000003,0.43993999999999994,0.47018999999999994,2.0205
21424,171.39,0.58016,0.24188,0.29004,0.565,1.9384
21425,171.4,0.57527,0.25287,0.2251,0.60997,1.8592
21426,171.41,0.56989,0.26509,0.18018,0.6300100000000001,1.7859
21427,171.42,0.565,0.27755,0.16504000000000002,0.6451600000000001,1.7263
21428,171.42,0.58016,0.29098,0.1499,0.65494,1.6764
21429,171.43,0.58016,0.30441999999999997,0.14502,0.65494,1.6285
21430,171.44,0.5899300000000001,0.31859,0.1499,0.65494,1.5855
21431,171.45,0.6002,0.33276,0.14502,0.65005,1.5484
21432,171.46,0.6050800000000001,0.34645,0.16016,0.6451600000000001,1.5161
21433,171.46,0.6050800000000001,0.36036999999999997,0.15527,0.64027,1.4897
21434,171.47,0.60997,0.37405,0.17529,0.6300100000000001,1.4673
21435,171.48,0.62512,0.38774000000000003,0.18506,0.62512,1.4477
21436,171.49,0.6300100000000001,0.40288,0.20995999999999998,0.6148600000000001,1.4291
21437,171.5,0.6349,0.41828000000000004,0.21484,0.6050800000000001,1.4125
21438,171.5,0.65005,0.43463999999999997,0.22021,0.60997,1.3959
21439,171.51,0.6603100000000001,0.45101,0.23485999999999999,0.59531,1.3803
21440,171.52,0.67009,0.46592,0.24511999999999998,0.5899300000000001,1.3675
21441,171.53,0.67498,0.48107,0.26025,0.58504,1.3568
21442,171.54,0.68524,0.49523999999999996,0.28026999999999996,0.56989,1.3421
21443,171.54,0.70039,0.50941,0.28026999999999996,0.56989,1.3265
21444,171.55,0.70039,0.5260199999999999,0.30518,0.54985,1.3089
21445,171.56,0.7199399999999999,0.54288,0.3252,0.54008,1.2913
21446,171.57,0.7199399999999999,0.5616899999999999,0.33496,0.5351899999999999,1.2737
21447,171.58,0.7350899999999999,0.5805,0.35986,0.52004,1.2561
21448,171.58,0.73998,0.60005,0.39502,0.5,1.2395
21449,171.59,0.75513,0.61984,0.41016,0.49511000000000005,1.2229
21450,171.6,0.7654,0.6391399999999999,0.43018,0.47507,1.2063
21451,171.61,0.77028,0.65869,0.46484,0.45015,1.1916
21452,171.62,0.77517,0.6755399999999999,0.49023,0.43988,1.1818
21453,171.62,0.7800600000000001,0.6924,0.5249,0.41984,1.175
21454,171.63,0.79032,0.70706,0.56494,0.39003000000000004,1.1652
21455,171.64,0.7854300000000001,0.72172,0.6001,0.3651,1.1544
21456,171.65,0.7654,0.7358899999999999,0.6098600000000001,0.35973,1.1437
21457,171.66,0.74536,0.7500600000000001,0.6001,0.3651,1.1329
21458,171.66,0.71017,0.76374,0.56494,0.38514,1.1222
21459,171.67,0.67009,0.77767,0.49512,0.42473,1.1124
21460,171.68,0.62512,0.78915,0.41503999999999996,0.47507,1.1036
21461,171.69,0.58504,0.80088,0.33984000000000003,0.52493,1.0958
21462,171.7,0.54497,0.81065,0.29491999999999996,0.55523,1.089
21463,171.7,0.5351899999999999,0.8206700000000001,0.25,0.58504,1.0831
21464,171.71,0.50978,0.8294600000000001,0.21484,0.60997,1.0772
21465,171.72,0.50489,0.8385,0.2002,0.6202300000000001,1.0743
21466,171.73,0.5,0.84657,0.2002,0.6202300000000001,1.0743
21467,171.74,0.50978,0.85487,0.18506,0.6300100000000001,1.0733
21468,171.74,0.50489,0.86245,0.18994,0.62512,1.0714
21469,171.75,0.50978,0.8702700000000001,0.2002,0.6202300000000001,1.0518
21470,171.76,0.50978,0.8776,0.2002,0.6202300000000001,1.0225
21471,171.77,0.50978,0.8849299999999999,0.20508,0.62512,1.0039
21472,171.78,0.51515,0.89128,0.21484,0.6148600000000001,0.98925
21473,171.78,0.50978,0.8978700000000001,0.20995999999999998,0.6148600000000001,0.9775200000000001
21474,171.79,0.51515,0.9039799999999999,0.21484,0.60997,0.97165
21475,171.8,0.50978,0.91009,0.21484,0.60997,0.97654
21476,171.81,0.51515,0.91815,0.22021,0.59531,1.0029
21477,171.82,0.50978,0.92622,0.22021,0.6050800000000001,1.0459
21478,171.82,0.51515,0.93599,0.2251,0.6002,1.1124
21479,171.83,0.50978,0.94576,0.22021,0.6050800000000001,1.219
21480,171.84,0.50978,0.95529,0.22998000000000002,0.6002,1.3627
21481,171.85,0.50978,0.96506,0.22021,0.6050800000000001,1.5347
21482,171.86,0.51515,0.97459,0.22021,0.6050800000000001,1.7243
21483,171.86,0.50978,0.98436,0.2251,0.6002,1.9208
21484,171.87,0.51515,0.99218,0.2251,0.6002,2.1124
21485,171.88,0.51515,1.0,0.23485999999999999,0.59531,2.2874
21486,171.89,0.5351899999999999,1.0,0.26514,0.57527,2.4399
21487,171.9,0.55523,1.0,0.29004,0.565,2.5660000000000003
21488,171.9,0.5899300000000001,1.0,0.33008000000000004,0.5351899999999999,2.6667
21489,171.91,0.60997,1.0,0.35986,0.52004,2.7429
21490,171.92,0.62512,1.0,0.39014,0.49511000000000005,2.7898
21491,171.93,0.6300100000000001,1.0,0.41991999999999996,0.47018999999999994,2.8162
21492,171.94,0.6300100000000001,1.0,0.4502,0.45015,2.8338
21493,171.94,0.60997,1.0,0.46484,0.43988,2.8426
21494,171.95,0.565,1.0,0.375,0.49022,2.8416
21495,171.96,0.54497,1.0,0.3252,0.5351899999999999,2.8309
21496,171.97,0.50978,1.0,0.25,0.58504,2.8123
21497,171.98,0.5,1.0,0.20995999999999998,0.60997,2.7879
21498,171.98,0.49022,1.0,0.19530999999999998,0.6202300000000001,2.7586
21499,171.99,0.49022,1.0,0.18994,0.6300100000000001,2.7243
21500,172.0,0.49022,1.0,0.18506,0.6300100000000001,2.6852
21501,172.01,0.49022,1.0,0.18506,0.62512,2.6422
21502,172.02,0.49022,1.0,0.18994,0.62512,2.5982
21503,172.02,0.5,1.0,0.19530999999999998,0.62512,2.5533
21504,172.03,0.50489,1.0,0.2002,0.62512,2.5024
21505,172.04,0.50978,1.0,0.19530999999999998,0.6202300000000001,2.4467
21506,172.05,0.5,1.0,0.125,0.6603100000000001,2.3861
21507,172.06,0.6050800000000001,1.0,0.030273,0.71505,2.3216
21508,172.06,0.81525,1.0,0.39502,0.43988,2.2522
21509,172.07,1.0352,1.0,1.2749,-0.14565,2.1779
21510,172.08,1.1056,1.0,1.5,-0.50049,2.0997
21511,172.09,0.7199399999999999,1.0,1.5,-0.33578,2.0186
21512,172.1,0.38514,1.0,0.8798799999999999,0.18964,1.9365
21513,172.1,0.48485,1.0,0.5200199999999999,0.41496000000000005,1.8553
21514,172.11,0.57527,1.0,0.3501,0.52981,1.7849
21515,172.12,0.58016,1.0,0.25488,0.5899300000000001,1.7234
21516,172.13,0.57527,1.0,0.20995999999999998,0.6202300000000001,1.6608
21517,172.14,0.58016,1.0,0.18506,0.6300100000000001,1.6002
21518,172.14,0.58016,1.0,0.17529,0.64027,1.5445
21519,172.15,0.58504,1.0,0.16992000000000002,0.64027,1.4956
21520,172.16,0.5899300000000001,1.0,0.17529,0.64027,1.4536
21521,172.17,0.5899300000000001,1.0,0.17529,0.64027,1.4174
21522,172.18,0.6002,1.0,0.18018,0.6349,1.3861
21523,172.18,0.6050800000000001,1.0,0.18018,0.6300100000000001,1.3607
21524,172.19,0.6148600000000001,1.0,0.19530999999999998,0.62512,1.3382
21525,172.2,0.62512,1.0,0.20508,0.6202300000000001,1.3187
21526,172.21,0.6349,1.0,0.22021,0.60997,1.3011
21527,172.22,0.65005,1.0,0.22998000000000002,0.6002,1.2893
21528,172.22,0.6603100000000001,1.0,0.24511999999999998,0.59531,1.2796
21529,172.23,0.67498,1.0,0.25488,0.5899300000000001,1.2678
21530,172.24,0.68035,1.0,0.27002,0.58016,1.2551
21531,172.25,0.69501,1.0,0.28026999999999996,0.56989,1.2424
21532,172.26,0.70528,1.0,0.29491999999999996,0.56012,1.2278
21533,172.26,0.71017,1.0,0.31494,0.54985,1.2131
21534,172.27,0.7199399999999999,1.0,0.33496,0.54008,1.1984
21535,172.28,0.73021,1.0,0.3501,0.52981,1.1848
21536,172.29,0.73998,1.0,0.36523,0.52004,1.1711
21537,172.3,0.75024,1.0,0.38525,0.50489,1.1574
21538,172.3,0.76002,1.0,0.40479,0.49511000000000005,1.1447
21539,172.31,0.77028,1.0,0.43018,0.47996000000000005,1.1359
21540,172.32,0.77517,1.0,0.4502,0.47018999999999994,1.129
21541,172.33,0.79032,1.0,0.47998,0.45503000000000005,1.1193
21542,172.34,0.7952100000000001,1.0,0.50977,0.43011000000000005,1.1065
21543,172.34,0.7952100000000001,1.0,0.54492,0.41007,1.0938
21544,172.35,0.80499,1.0,0.56982,0.39003000000000004,1.0811
21545,172.36,0.80499,1.0,0.61475,0.36999,1.0694
21546,172.37,0.7952100000000001,1.0,0.63477,0.34995,1.0577
21547,172.38,0.77028,1.0,0.6450199999999999,0.34506,1.0469
21548,172.38,0.74536,1.0,0.6098600000000001,0.3651,1.0371
21549,172.39,0.71017,1.0,0.5498,0.3998,1.0283
21550,172.4,0.67009,1.0,0.46484,0.45015,1.0215
21551,172.41,0.6349,1.0,0.39502,0.49511000000000005,1.0156
21552,172.42,0.59531,1.0,0.33008000000000004,0.5351899999999999,1.0127
21553,172.42,0.56989,1.0,0.2749,0.565,1.0127
21554,172.43,0.54497,1.0,0.23485999999999999,0.59531,1.0098
21555,172.44,0.5351899999999999,1.0,0.22021,0.60997,1.0049
21556,172.45,0.5351899999999999,1.0,0.20508,0.6202300000000001,1.0
21557,172.46,0.5351899999999999,1.0,0.2002,0.6202300000000001,0.99511
21558,172.46,0.5351899999999999,0.9775200000000001,0.2002,0.6202300000000001,0.9902200000000001
21559,172.47,0.5351899999999999,0.95529,0.2002,0.6202300000000001,0.98631
21560,172.48,0.5351899999999999,0.92719,0.2002,0.6202300000000001,0.9814299999999999
21561,172.49,0.5351899999999999,0.8993399999999999,0.20508,0.6148600000000001,0.97654
21562,172.5,0.5351899999999999,0.8724700000000001,0.21484,0.6148600000000001,0.97067
21563,172.5,0.5351899999999999,0.84559,0.20995999999999998,0.6148600000000001,0.96383
21564,172.51,0.54008,0.81652,0.21484,0.6148600000000001,0.96188
21565,172.52,0.54008,0.78769,0.20995999999999998,0.6148600000000001,0.9677399999999999
21566,172.53,0.5351899999999999,0.75666,0.20995999999999998,0.60997,0.98436
21567,172.54,0.54008,0.72587,0.20995999999999998,0.6148600000000001,1.0215
21568,172.54,0.5351899999999999,0.69533,0.21484,0.60997,1.089
21569,172.55,0.5351899999999999,0.66504,0.21484,0.6050800000000001,1.1926
21570,172.56,0.54008,0.63572,0.21484,0.60997,1.3324
21571,172.57,0.5351899999999999,0.60665,0.22021,0.6050800000000001,1.5034
21572,172.58,0.5351899999999999,0.58148,0.22021,0.60997,1.696
21573,172.58,0.5351899999999999,0.55632,0.22021,0.60997,1.8983
21574,172.59,0.5351899999999999,0.53457,0.22021,0.6050800000000001,2.0978
21575,172.6,0.54985,0.51283,0.24023000000000003,0.59531,2.2835
21576,172.61,0.57527,0.49328,0.2749,0.57527,2.4477
21577,172.62,0.6002,0.47373999999999994,0.31494,0.54497,2.5718
21578,172.62,0.6300100000000001,0.4559,0.35498,0.52493,2.6647
21579,172.63,0.6451600000000001,0.43831000000000003,0.37988,0.50489,2.7478
21580,172.64,0.65005,0.42316000000000004,0.40479,0.49022,2.8143
21581,172.65,0.6148600000000001,0.40826,0.41503999999999996,0.47507,2.8641
21582,172.66,0.6148600000000001,0.39531,0.4502,0.45503000000000005,2.8964
21583,172.66,0.58504,0.3826,0.39502,0.47996000000000005,2.9139999999999997
21584,172.67,0.565,0.37039,0.33984000000000003,0.52493,2.9198
21585,172.68,0.5351899999999999,0.35841999999999996,0.28026999999999996,0.565,2.915
21586,172.69,0.51515,0.34669,0.22021,0.6050800000000001,2.8993
21587,172.7,0.50978,0.33521,0.18506,0.6300100000000001,2.8768
21588,172.7,0.50978,0.32397,0.18018,0.6300100000000001,2.8475
21589,172.71,0.50978,0.31296999999999997,0.18506,0.6300100000000001,2.8133
21590,172.72,0.50978,0.30222,0.18506,0.6300100000000001,2.7752
21591,172.73,0.51515,0.29147,0.18994,0.6300100000000001,2.7331
21592,172.74,0.52004,0.28219,0.19530999999999998,0.6202300000000001,2.6862
21593,172.74,0.52981,0.2729,0.2002,0.62512,2.6344
21594,172.75,0.5351899999999999,0.2646,0.19530999999999998,0.62512,2.5797
21595,172.76,0.52493,0.25654,0.16016,0.6451600000000001,2.521
21596,172.77,0.56989,0.24823,0.044922000000000004,0.7199399999999999,2.4575
21597,172.78,0.7199399999999999,0.24017,0.035156,0.58504,2.39
21598,172.78,0.93548,0.2321,0.93994,0.07966799999999999,2.3177
21599,172.79,1.1554,0.22404000000000002,1.5,-0.50049,2.2405
21600,172.8,1.1857,0.2172,1.5,-0.50049,2.1603
21601,172.81,0.5,0.2106,1.23,-0.020528,2.0782
21602,172.82,0.42473,0.20498000000000002,0.6601600000000001,0.32991,2.0049
21603,172.82,0.57527,0.19960999999999998,0.41016,0.49511000000000005,1.9374
21604,172.83,0.6050800000000001,0.19422999999999999,0.2749,0.58504,1.8651
21605,172.84,0.59531,0.18886,0.20995999999999998,0.62512,1.7928
21606,172.85,0.5899300000000001,0.18348,0.16992000000000002,0.6451600000000001,1.7253
21607,172.86,0.59531,0.17811,0.1499,0.6603100000000001,1.6647
21608,172.86,0.59531,0.17322,0.14014000000000001,0.6652,1.6109
21609,172.87,0.6002,0.16858,0.14014000000000001,0.6652,1.565
21610,172.88,0.6002,0.16418,0.14502,0.6652,1.5249
21611,172.89,0.6050800000000001,0.16003,0.1499,0.65494,1.4907
21612,172.9,0.60997,0.15661,0.16016,0.65005,1.4614
21613,172.9,0.6202300000000001,0.15319000000000002,0.16504000000000002,0.6451600000000001,1.4369999999999998
21614,172.91,0.6300100000000001,0.15026,0.17529,0.64027,1.4194
21615,172.92,0.64027,0.14732,0.18994,0.6300100000000001,1.4047
21616,172.93,0.65005,0.1439,0.2002,0.6202300000000001,1.39
21617,172.94,0.6652,0.14073,0.21484,0.6148600000000001,1.3754
21618,172.94,0.67498,0.13706,0.22998000000000002,0.6050800000000001,1.3597
21619,172.95,0.68524,0.13364,0.24511999999999998,0.59531,1.3451
21620,172.96,0.69501,0.13071,0.26025,0.59531,1.3294
21621,172.97,0.70039,0.12778,0.2749,0.58504,1.3148
21622,172.98,0.71505,0.12534,0.29004,0.56989,1.2991
21623,172.98,0.7199399999999999,0.12289000000000001,0.30518,0.565,1.2845
21624,172.99,0.7350899999999999,0.11996,0.31982,0.54985,1.2708
21625,173.0,0.73998,0.11727,0.33496,0.54497,1.2571
21626,173.01,0.75024,0.11385,0.3501,0.5351899999999999,1.2434
21627,173.02,0.7654,0.11068,0.37012,0.52493,1.2336
21628,173.02,0.77517,0.10652,0.3999,0.50978,1.2248
21629,173.03,0.79032,0.10260999999999999,0.43018,0.49511000000000005,1.2141
21630,173.04,0.8001,0.097972,0.4502,0.47507,1.2023
21631,173.05,0.8103600000000001,0.09333,0.4751,0.45992,1.1906
21632,173.06,0.81525,0.088688,0.5151399999999999,0.435,1.1779
21633,173.06,0.82014,0.08404600000000001,0.54492,0.41984,1.1662
21634,173.07,0.8250200000000001,0.079404,0.58008,0.3998,1.1535
21635,173.08,0.81525,0.074762,0.61475,0.37977,1.1408
21636,173.09,0.7952100000000001,0.068165,0.62012,0.3651,1.129
21637,173.1,0.7654,0.061813,0.6049800000000001,0.37488,1.1193
21638,173.1,0.71505,0.05375,0.5498,0.40469,1.1095
21639,173.11,0.6652,0.045932,0.4751,0.44477,1.1046
21640,173.12,0.6202300000000001,0.03787,0.39502,0.49511000000000005,1.1017
21641,173.13,0.57527,0.029807,0.3252,0.54497,1.0968
21642,173.14,0.54497,0.0215,0.2749,0.56989,1.0919
21643,173.14,0.52004,0.013438,0.24023000000000003,0.5899300000000001,1.088
21644,173.15,0.50978,0.0063523,0.21484,0.6050800000000001,1.085
21645,173.16,0.50489,-0.00048864,0.20508,0.6148600000000001,1.0821
21646,173.17,0.50489,-0.00048864,0.2002,0.6202300000000001,1.0792
21647,173.18,0.50489,-0.00048864,0.2002,0.6202300000000001,1.0762
21648,173.18,0.50489,-0.00048864,0.19530999999999998,0.6202300000000001,1.0733
21649,173.19,0.50489,-0.00048864,0.2002,0.6202300000000001,1.0694
21650,173.2,0.50978,-0.00048864,0.19530999999999998,0.6202300000000001,1.0635
21651,173.21,0.50978,-0.00048864,0.2002,0.6148600000000001,1.0557
21652,173.22,0.50978,-0.00048864,0.20995999999999998,0.6148600000000001,1.0508
21653,173.22,0.50978,-0.00048864,0.21484,0.6050800000000001,1.0479
21654,173.23,0.50978,-0.00048864,0.22021,0.6050800000000001,1.0479
21655,173.24,0.50978,-0.00048864,0.22021,0.6050800000000001,1.0596
21656,173.25,0.50978,-0.00048864,0.22021,0.6002,1.0948
21657,173.26,0.50978,-0.00048864,0.22021,0.6002,1.1603
21658,173.26,0.50978,-0.00048864,0.22021,0.6002,1.262
21659,173.27,0.50978,-0.00048864,0.2251,0.59531,1.4008
21660,173.28,0.50489,-0.00048864,0.2251,0.59531,1.5718
21661,173.29,0.50978,-0.00048864,0.2251,0.59531,1.7644
21662,173.3,0.50978,-0.00048864,0.2251,0.59531,1.9668
21663,173.3,0.50978,-0.00048864,0.23485999999999999,0.59531,2.1652
21664,173.31,0.5351899999999999,-0.00048864,0.26025,0.58016,2.3275
21665,173.32,0.56989,-0.00048864,0.30518,0.54985,2.4614
21666,173.33,0.59531,-0.00048864,0.34521,0.52493,2.5924
21667,173.34,0.6148600000000001,-0.00048864,0.37012,0.50489,2.7058
21668,173.34,0.62512,-0.00048864,0.3999,0.49022,2.7986
21669,173.35,0.6050800000000001,-0.00048864,0.41016,0.47507,2.87
21670,173.36,0.6002,-0.00048864,0.4502,0.45015,2.9208
21671,173.37,0.58016,-0.00048864,0.4248,0.45992,2.955
21672,173.38,0.54497,-0.00048864,0.35986,0.5,2.9756
21673,173.38,0.52004,-0.00048864,0.30518,0.54497,2.9834
21674,173.39,0.49511000000000005,-0.00048864,0.24511999999999998,0.5899300000000001,2.9804
21675,173.4,0.49511000000000005,-0.00048864,0.2002,0.6202300000000001,2.9687
21676,173.41,0.48485,-0.00048864,0.18506,0.6300100000000001,2.9492
21677,173.42,0.48485,-0.00048864,0.18018,0.6300100000000001,2.9238
21678,173.42,0.48485,-0.00048864,0.18506,0.6300100000000001,2.8925
21679,173.43,0.49022,-0.00048864,0.18994,0.6300100000000001,2.8573
21680,173.44,0.49022,-0.00048864,0.19530999999999998,0.62512,2.8182
21681,173.45,0.5,-0.00048864,0.2002,0.6202300000000001,2.7761
21682,173.46,0.5,-0.00048864,0.2002,0.6202300000000001,2.7292
21683,173.46,0.50489,-0.00048864,0.18994,0.6202300000000001,2.6794
21684,173.47,0.5,-0.00048864,0.10985999999999999,0.67498,2.6256
21685,173.48,0.59531,-0.00048864,0.044922000000000004,0.71505,2.5689
21686,173.49,0.7854300000000001,-0.00048864,0.52979,0.34995,2.5083
21687,173.5,0.97019,-0.00048864,1.4697,-0.2654,2.4448
21688,173.5,1.1305,-0.00048864,1.5,-0.50049,2.3763
21689,173.51,0.69013,-0.00048864,1.5,-0.27566,2.3118
21690,173.52,0.40469,-0.00048864,0.85498,0.1999,2.2473
21691,173.53,0.50489,-0.00048864,0.5151399999999999,0.42473,2.173
21692,173.54,0.58016,-0.00048864,0.31982,0.55523,2.0938
21693,173.54,0.57527,-0.00048864,0.23485999999999999,0.6050800000000001,2.0117
21694,173.55,0.56989,-0.00048864,0.18994,0.64027,1.9306
21695,173.56,0.56989,-0.00048864,0.16016,0.65005,1.8514
21696,173.57,0.57527,-0.00048864,0.1499,0.6603100000000001,1.7781
21697,173.58,0.58016,-0.00048864,0.14502,0.6652,1.7126
21698,173.58,0.58016,-0.00048864,0.14502,0.6603100000000001,1.6540000000000001
21699,173.59,0.58504,-0.00048864,0.1499,0.6603100000000001,1.6022
21700,173.6,0.59531,-0.00048864,0.15527,0.65494,1.5582
21701,173.61,0.6050800000000001,-0.00048864,0.16504000000000002,0.6451600000000001,1.5219999999999998
21702,173.62,0.60997,-0.00048864,0.17529,0.64027,1.4946
21703,173.62,0.6202300000000001,-0.00048864,0.18994,0.6300100000000001,1.4721
21704,173.63,0.6300100000000001,-0.00048864,0.2002,0.62512,1.4506
21705,173.64,0.64027,-0.00048864,0.21484,0.6202300000000001,1.4291
21706,173.65,0.65005,-0.00048864,0.22998000000000002,0.6050800000000001,1.4096
21707,173.66,0.6603100000000001,-0.00048864,0.24511999999999998,0.59531,1.393
21708,173.66,0.67498,-0.00048864,0.25488,0.5899300000000001,1.3773
21709,173.67,0.68035,-0.00048864,0.27002,0.58016,1.3617
21710,173.68,0.69013,-0.00048864,0.28515999999999997,0.56989,1.3459999999999999
21711,173.69,0.70528,-0.00048864,0.30029,0.565,1.3304
21712,173.7,0.71017,-0.00048864,0.31494,0.55523,1.3148
21713,173.7,0.7199399999999999,-0.00048864,0.33008000000000004,0.54985,1.2991
21714,173.71,0.73021,-0.00048864,0.34521,0.5351899999999999,1.2864
21715,173.72,0.74536,-0.00048864,0.36523,0.52493,1.2757
21716,173.73,0.75513,-0.00048864,0.39014,0.50978,1.262
21717,173.74,0.77028,-0.00048864,0.41503999999999996,0.49511000000000005,1.2483
21718,173.74,0.7800600000000001,-0.00048864,0.43506000000000006,0.47507,1.2336
21719,173.75,0.79032,-0.00048864,0.46484,0.45992,1.219
21720,173.76,0.7952100000000001,-0.00048864,0.49512,0.45015,1.2043
21721,173.77,0.80499,-0.00048864,0.5249,0.43011000000000005,1.1906
21722,173.78,0.8103600000000001,-0.00048864,0.56494,0.40469,1.1769
21723,173.78,0.8001,-0.00048864,0.59521,0.38514,1.1642
21724,173.79,0.7854300000000001,-0.00048864,0.62012,0.36999,1.1535
21725,173.8,0.75513,-0.00048864,0.61475,0.36999,1.1535
21726,173.81,0.7199399999999999,-0.00048864,0.58008,0.38514,1.1632
21727,173.82,0.67009,-0.00048864,0.50977,0.42473,1.1662
21728,173.82,0.6202300000000001,-0.00048864,0.43506000000000006,0.46481000000000006,1.1632
21729,173.83,0.57527,-0.00048864,0.35498,0.50978,1.1574
21730,173.84,0.54008,-0.00048864,0.29491999999999996,0.54497,1.1505
21731,173.85,0.51515,-0.00048864,0.25488,0.57527,1.1437
21732,173.86,0.5,-0.00048864,0.2251,0.59531,1.1378
21733,173.86,0.49022,-0.00048864,0.20995999999999998,0.6050800000000001,1.1320000000000001
21734,173.87,0.49022,-0.00048864,0.20508,0.60997,1.1271
21735,173.88,0.49022,-0.00048864,0.20508,0.6148600000000001,1.1232
21736,173.89,0.49022,-0.00048864,0.20508,0.6202300000000001,1.1193
21737,173.9,0.49022,-0.00048864,0.2002,0.6202300000000001,1.1144
21738,173.9,0.49511000000000005,-0.00048864,0.2002,0.6202300000000001,1.1085
21739,173.91,0.5,-0.00048864,0.2002,0.6202300000000001,1.1046
21740,173.92,0.5,-0.00048864,0.20508,0.6148600000000001,1.1017
21741,173.93,0.5,-0.00048864,0.20995999999999998,0.6148600000000001,1.0958
21742,173.94,0.5,-0.00048864,0.20995999999999998,0.60997,1.0919
21743,173.94,0.5,-0.00048864,0.21484,0.6050800000000001,1.0968
21744,173.95,0.5,-0.00048864,0.22021,0.6002,1.1183
21745,173.96,0.5,-0.00048864,0.22021,0.6002,1.1652
21746,173.97,0.5,-0.00048864,0.22021,0.6002,1.2463
21747,173.98,0.5,-0.00048864,0.2251,0.59531,1.3636
21748,173.98,0.49511000000000005,-0.00048864,0.22021,0.6002,1.5142
21749,173.99,0.49511000000000005,-0.00048864,0.22021,0.6050800000000001,1.6901
21750,174.0,0.49511000000000005,-0.00048864,0.22021,0.6002,1.8807
21751,174.01,0.49511000000000005,-0.00048864,0.22021,0.6002,2.0489
21752,174.02,0.49511000000000005,-0.00048864,0.2251,0.6002,2.1984
21753,174.02,0.50489,-0.00048864,0.22998000000000002,0.59531,2.3539
21754,174.03,0.52493,-0.00048864,0.26514,0.57527,2.4976
21755,174.04,0.54985,-0.00048864,0.30518,0.54985,2.6217
21756,174.05,0.58016,-0.00048864,0.34521,0.52981,2.7234
21757,174.06,0.6050800000000001,-0.00048864,0.375,0.50978,2.8016
21758,174.06,0.60997,-0.00048864,0.40479,0.47996000000000005,2.8583
21759,174.07,0.6002,-0.00048864,0.41503999999999996,0.47018999999999994,2.8974
21760,174.08,0.5899300000000001,-0.00048864,0.4502,0.45015,2.9198
21761,174.09,0.56989,-0.00048864,0.4248,0.44477,2.9286
21762,174.1,0.52981,-0.00048864,0.35498,0.5,2.9277
21763,174.1,0.50489,-0.00048864,0.30029,0.54497,2.9169
21764,174.11,0.48485,-0.00048864,0.24511999999999998,0.5899300000000001,2.8983
21765,174.12,0.48485,-0.00048864,0.20508,0.6202300000000001,2.8739
21766,174.13,0.47996000000000005,-0.00048864,0.18994,0.62512,2.8456
21767,174.14,0.47996000000000005,-0.00048864,0.18994,0.62512,2.8143
21768,174.14,0.47507,-0.00048864,0.18506,0.62512,2.7791
21769,174.15,0.47996000000000005,-0.00048864,0.18994,0.62512,2.739
21770,174.16,0.48485,-0.00048864,0.18506,0.62512,2.696
21771,174.17,0.49022,-0.00048864,0.19530999999999998,0.6202300000000001,2.6491
21772,174.18,0.49511000000000005,-0.00048864,0.2002,0.6202300000000001,2.5992
21773,174.18,0.49511000000000005,-0.00048864,0.18994,0.62512,2.5455
21774,174.19,0.49022,-0.00048864,0.11523,0.67498,2.4878
21775,174.2,0.57527,-0.00048864,0.035156,0.71505,2.4252
21776,174.21,0.77028,-0.00048864,0.47998,0.37977,2.3666
21777,174.22,0.94037,-0.00048864,1.3647,-0.21554,2.3079
21778,174.22,1.0855,-0.00048864,1.5,-0.50049,2.2405
21779,174.23,0.67498,-0.00048864,1.5,-0.28055,2.1672
21780,174.24,0.39492,-0.00048864,0.8598600000000001,0.18964,2.089
21781,174.25,0.49511000000000005,-0.00048864,0.5200199999999999,0.41496000000000005,2.0088
21782,174.26,0.57527,-0.00048864,0.33008000000000004,0.54008,1.9277
21783,174.26,0.56989,-0.00048864,0.24023000000000003,0.6002,1.8495
21784,174.27,0.565,-0.00048864,0.19530999999999998,0.6349,1.7761
21785,174.28,0.56989,-0.00048864,0.16016,0.65005,1.7087
