,Time [s], RESP, PLETH, V, AVR, II
36273,290.18,0.08993200000000001,0.47996000000000005,0.51569,0.4451,0.50588
36274,290.19,0.090909,0.47605,0.51569,0.42549,0.5352899999999999
36275,290.2,0.092864,0.47312,0.5098,0.40392,0.56471
36276,290.21,0.094819,0.47116,0.51569,0.38039,0.60588
36277,290.22,0.09775199999999999,0.46823000000000004,0.5098,0.3549,0.6451
36278,290.22,0.099707,0.46628000000000003,0.51961,0.31961,0.6902
36279,290.23,0.10166,0.46334,0.51961,0.3,0.73137
36280,290.24,0.10459,0.46041000000000004,0.51961,0.28431,0.7549
36281,290.25,0.10655,0.4565,0.51961,0.27451,0.76667
36282,290.26,0.11045999999999999,0.45258999999999994,0.52549,0.27451,0.76078
36283,290.26,0.11339,0.44868,0.52941,0.28431,0.75098
36284,290.27,0.1173,0.44575,0.51961,0.29412,0.72549
36285,290.28,0.12120999999999998,0.44378999999999996,0.51961,0.32941,0.6902
36286,290.29,0.1261,0.44086000000000003,0.51569,0.36471,0.62941
36287,290.3,0.13099,0.43793000000000004,0.5,0.40392,0.5745100000000001
36288,290.3,0.13587,0.43401999999999996,0.5,0.43528999999999995,0.5352899999999999
36289,290.31,0.14076,0.43109,0.50588,0.46471,0.4902
36290,290.32,0.14467,0.42815,0.5098,0.4902,0.44902
36291,290.33,0.14956,0.42522,0.51569,0.5098,0.41961000000000004
36292,290.34,0.15347,0.42131,0.51961,0.51961,0.40392
36293,290.34,0.15836,0.42033000000000004,0.51961,0.52941,0.3902
36294,290.35,0.16227,0.41838000000000003,0.51961,0.52941,0.38039
36295,290.36,0.1652,0.4174,0.52549,0.5352899999999999,0.38039
36296,290.37,0.16813,0.41544,0.51961,0.5352899999999999,0.3902
36297,290.38,0.17107,0.41447,0.51961,0.5352899999999999,0.39411999999999997
36298,290.38,0.17302,0.41348999999999997,0.51961,0.52941,0.3902
36299,290.39,0.17498,0.41153,0.52549,0.52941,0.4
36300,290.4,0.17595,0.41056000000000004,0.51961,0.5352899999999999,0.39411999999999997
36301,290.41,0.17790999999999998,0.40958,0.51961,0.52549,0.39411999999999997
36302,290.42,0.17693,0.41056000000000004,0.51961,0.52549,0.40392
36303,290.42,0.17693,0.41251000000000004,0.51961,0.52941,0.40392
36304,290.43,0.17498,0.41447,0.51961,0.52941,0.4
36305,290.44,0.17302,0.41447,0.51961,0.5352899999999999,0.4
36306,290.45,0.16910999999999998,0.41447,0.51961,0.52941,0.39411999999999997
36307,290.46,0.1652,0.41447,0.51961,0.5352899999999999,0.4
36308,290.46,0.16030999999999998,0.41348999999999997,0.5098,0.53922,0.3902
36309,290.47,0.15542999999999998,0.41348999999999997,0.51961,0.53922,0.38039
36310,290.48,0.14956,0.41348999999999997,0.51961,0.5451,0.37451
36311,290.49,0.14467,0.41348999999999997,0.51961,0.5549,0.36471
36312,290.5,0.13978,0.41348999999999997,0.52549,0.55098,0.36471
36313,290.5,0.13392,0.41447,0.52549,0.5451,0.3549
36314,290.51,0.12903,0.41544,0.52941,0.5607800000000001,0.35882
36315,290.52,0.12317,0.41544,0.53922,0.5451,0.37451
36316,290.53,0.1173,0.4174,0.5607800000000001,0.5352899999999999,0.3902
36317,290.54,0.11144000000000001,0.42228999999999994,0.5745100000000001,0.5352899999999999,0.39411999999999997
36318,290.54,0.10753,0.43109,0.58431,0.52941,0.3902
36319,290.55,0.10264000000000001,0.44282,0.5745100000000001,0.52941,0.38039
36320,290.56,0.099707,0.45943,0.55098,0.55098,0.3549
36321,290.57,0.096774,0.47801000000000005,0.51961,0.56471,0.33529000000000003
36322,290.58,0.094819,0.49853000000000003,0.5,0.5705899999999999,0.32941
36323,290.58,0.092864,0.5210199999999999,0.48431,0.5549,0.34902
36324,290.59,0.091887,0.5415399999999999,0.48039,0.55098,0.3549
36325,290.6,0.091887,0.56109,0.47451000000000004,0.5607800000000001,0.3451
36326,290.61,0.092864,0.57576,0.4902,0.56471,0.33921999999999997
36327,290.62,0.094819,0.5865100000000001,0.5,0.5705899999999999,0.3451
36328,290.62,0.09775199999999999,0.59433,0.5,0.5745100000000001,0.32941
36329,290.63,0.10166,0.6002,0.49412,0.5705899999999999,0.32941
36330,290.64,0.10557000000000001,0.60313,0.5,0.5745100000000001,0.33529000000000003
36331,290.65,0.11045999999999999,0.60411,0.4902,0.5705899999999999,0.32941
36332,290.66,0.11535,0.60215,0.55098,0.58431,0.3
36333,290.66,0.12022999999999999,0.6002,0.6,0.53922,0.37451
36334,290.67,0.1261,0.59726,0.42941,0.27843,0.8451
36335,290.68,0.13196,0.59433,-0.16667,-0.25686,1.5039
36336,290.69,0.13978,0.59042,-0.5019600000000001,-0.39216,1.5039
36337,290.7,0.14662999999999998,0.5845600000000001,-0.19608,0.23333,1.1176
36338,290.7,0.15347,0.5767399999999999,0.2902,0.58431,0.4
36339,290.71,0.16030999999999998,0.56598,0.43528999999999995,0.59608,0.33921999999999997
36340,290.72,0.16716,0.55621,0.4549,0.5549,0.36471
36341,290.73,0.174,0.5435,0.48431,0.5607800000000001,0.3451
36342,290.74,0.18084,0.52981,0.5,0.56471,0.33529000000000003
36343,290.74,0.18866,0.5171100000000001,0.51569,0.5607800000000001,0.31961
36344,290.75,0.19648,0.5044,0.51961,0.5705899999999999,0.31373
36345,290.76,0.2043,0.49365,0.51961,0.56471,0.32941
36346,290.77,0.21211999999999998,0.48485,0.50588,0.5705899999999999,0.32353000000000004
36347,290.78,0.22091999999999998,0.47703,0.5,0.55098,0.33921999999999997
36348,290.78,0.22971999999999998,0.47116,0.49412,0.5451,0.35882
36349,290.79,0.23754,0.46725,0.5,0.5352899999999999,0.37451
36350,290.8,0.24536,0.46628000000000003,0.5,0.52941,0.37451
36351,290.81,0.25318,0.4653,0.50588,0.52549,0.38039
36352,290.82,0.261,0.46431999999999995,0.5,0.51569,0.40392
36353,290.82,0.26784,0.46431999999999995,0.5,0.5098,0.41568999999999995
36354,290.83,0.27566,0.46334,0.4902,0.49412,0.43528999999999995
36355,290.84,0.28348,0.46138999999999997,0.49412,0.48039,0.4549
36356,290.85,0.2913,0.45846000000000003,0.48039,0.46078,0.48431
36357,290.86,0.29912,0.45455,0.48039,0.43528999999999995,0.52549
36358,290.86,0.30694,0.45161,0.47451000000000004,0.4098,0.5607800000000001
36359,290.87,0.31574,0.44868,0.47451000000000004,0.38431,0.6
36360,290.88,0.32356,0.44575,0.46471,0.34902,0.6549
36361,290.89,0.33138,0.44183999999999996,0.46078,0.32941,0.6862699999999999
36362,290.9,0.34018000000000004,0.43793000000000004,0.46471,0.3098,0.7156899999999999
36363,290.9,0.34995,0.43401999999999996,0.4549,0.2902,0.7411800000000001
36364,290.91,0.3607,0.43011000000000005,0.46078,0.2902,0.7451
36365,290.92,0.37146,0.42522,0.46078,0.29412,0.73137
36366,290.93,0.38319000000000003,0.42131,0.46471,0.3098,0.7098
36367,290.94,0.39492,0.41838000000000003,0.46078,0.32941,0.67647
36368,290.94,0.40762,0.41447,0.46471,0.38431,0.60588
36369,290.95,0.42131,0.41251000000000004,0.47058999999999995,0.41568999999999995,0.5607800000000001
36370,290.96,0.43304,0.41153,0.47058999999999995,0.4549,0.49412
36371,290.97,0.44477,0.41153,0.47451000000000004,0.4902,0.43528999999999995
36372,290.98,0.45552,0.41153,0.4902,0.52941,0.38431
36373,290.98,0.46628000000000003,0.41153,0.49412,0.5451,0.3549
36374,290.99,0.47801000000000005,0.41153,0.5,0.56471,0.33529000000000003
36375,291.0,0.48973999999999995,0.41153,0.5098,0.5745100000000001,0.3098
36376,291.01,0.50342,0.41251000000000004,0.51569,0.5705899999999999,0.31961
36377,291.02,0.51613,0.41251000000000004,0.5098,0.5745100000000001,0.3098
36378,291.02,0.52786,0.41251000000000004,0.5098,0.5745100000000001,0.31373
36379,291.03,0.54057,0.41251000000000004,0.5,0.5705899999999999,0.31373
36380,291.04,0.5523,0.41153,0.50588,0.5705899999999999,0.31961
36381,291.05,0.56305,0.41153,0.50588,0.5705899999999999,0.32941
36382,291.06,0.5738,0.41056000000000004,0.5098,0.56471,0.32353000000000004
36383,291.06,0.58553,0.40958,0.50588,0.5705899999999999,0.33529000000000003
36384,291.07,0.59531,0.40762,0.5098,0.5549,0.34902
36385,291.08,0.60606,0.40665,0.51569,0.5607800000000001,0.33921999999999997
36386,291.09,0.6158399999999999,0.40567,0.51569,0.5549,0.34902
36387,291.1,0.62463,0.40567,0.5098,0.5549,0.3451
36388,291.1,0.63343,0.40762,0.50588,0.5607800000000001,0.34902
36389,291.11,0.64223,0.40958,0.5,0.5549,0.34902
36390,291.12,0.64907,0.41056000000000004,0.5,0.56471,0.33529000000000003
36391,291.13,0.65689,0.40958,0.50588,0.5705899999999999,0.33529000000000003
36392,291.14,0.66276,0.40762,0.5,0.5705899999999999,0.32353000000000004
36393,291.14,0.66862,0.40567,0.5098,0.5745100000000001,0.3098
36394,291.15,0.6744899999999999,0.40274,0.50588,0.5705899999999999,0.31961
36395,291.16,0.68035,0.3998,0.5098,0.56471,0.32353000000000004
36396,291.17,0.68719,0.39785,0.5,0.5745100000000001,0.31373
36397,291.18,0.69306,0.39589,0.51569,0.56471,0.32941
36398,291.18,0.69892,0.39687,0.52941,0.5549,0.3451
36399,291.19,0.7047899999999999,0.39883,0.5549,0.5451,0.3549
36400,291.2,0.71163,0.40469,0.56471,0.5451,0.3451
36401,291.21,0.71848,0.41153,0.5705899999999999,0.5451,0.33921999999999997
36402,291.22,0.7263,0.42131,0.53922,0.5607800000000001,0.32941
36403,291.22,0.73412,0.43401999999999996,0.50588,0.5705899999999999,0.3
36404,291.23,0.7438899999999999,0.44966000000000006,0.47451000000000004,0.5705899999999999,0.31373
36405,291.24,0.75269,0.46725,0.46471,0.5705899999999999,0.31961
36406,291.25,0.7654,0.48583000000000004,0.44902,0.5607800000000001,0.33529000000000003
36407,291.26,0.77713,0.50342,0.46078,0.5705899999999999,0.32941
36408,291.26,0.79081,0.52004,0.47451000000000004,0.56471,0.33529000000000003
36409,291.27,0.8045,0.53372,0.48431,0.58039,0.31373
36410,291.28,0.8172,0.54545,0.4902,0.58039,0.3098
36411,291.29,0.82991,0.55425,0.46078,0.5745100000000001,0.32353000000000004
36412,291.3,0.8406600000000001,0.56305,0.44902,0.5705899999999999,0.32353000000000004
36413,291.3,0.8514200000000001,0.56989,0.46471,0.5745100000000001,0.33529000000000003
36414,291.31,0.86315,0.5728300000000001,0.5352899999999999,0.56471,0.3
36415,291.32,0.8748799999999999,0.5738,0.58431,0.58039,0.37059000000000003
36416,291.33,0.88661,0.5747800000000001,0.4098,0.24902,0.8902
36417,291.34,0.8983399999999999,0.5728300000000001,-0.16275,-0.32156999999999997,1.5039
36418,291.34,0.90909,0.57087,-0.5019600000000001,-0.47255,1.5039
36419,291.35,0.91984,0.56598,-0.18235,0.18431,1.202
36420,291.36,0.9296200000000001,0.56012,0.30391999999999997,0.5607800000000001,0.42941
36421,291.37,0.93842,0.5532699999999999,0.4549,0.5902,0.33921999999999997
36422,291.38,0.94819,0.54448,0.47058999999999995,0.5451,0.37059000000000003
36423,291.38,0.95699,0.53372,0.47451000000000004,0.5549,0.34902
36424,291.39,0.9657899999999999,0.52199,0.4902,0.5549,0.33921999999999997
36425,291.4,0.97556,0.51026,0.5,0.55098,0.32941
36426,291.41,0.98436,0.50049,0.51569,0.56471,0.33529000000000003
36427,291.42,0.99413,0.49267,0.51961,0.5451,0.34902
36428,291.42,0.9970700000000001,0.48485,0.51569,0.55098,0.3549
36429,291.43,1.0,0.47898,0.5,0.53922,0.35882
36430,291.44,1.0,0.4741,0.50588,0.5451,0.36471
36431,291.45,1.0,0.47018999999999994,0.51569,0.5352899999999999,0.37451
36432,291.46,1.0,0.46921,0.51961,0.52549,0.38039
36433,291.46,1.0,0.46823000000000004,0.5098,0.51961,0.4
36434,291.47,1.0,0.46823000000000004,0.50588,0.5098,0.41568999999999995
36435,291.48,1.0,0.46628000000000003,0.5,0.50588,0.42549
36436,291.49,1.0,0.46334,0.5098,0.4902,0.43528999999999995
36437,291.5,1.0,0.46041000000000004,0.51961,0.47451000000000004,0.46078
36438,291.5,1.0,0.4565,0.51569,0.46078,0.49412
36439,291.51,1.0,0.45258999999999994,0.5098,0.43528999999999995,0.52941
36440,291.52,1.0,0.44868,0.50588,0.41568999999999995,0.5745100000000001
36441,291.53,1.0,0.44378999999999996,0.5,0.37451,0.61961
36442,291.54,1.0,0.43988,0.5,0.3549,0.66471
36443,291.54,1.0,0.435,0.5,0.32353000000000004,0.7156899999999999
36444,291.55,1.0,0.43109,0.49412,0.3,0.7451
36445,291.56,1.0,0.42815,0.5,0.28431,0.76078
36446,291.57,1.0,0.42522,0.5,0.28431,0.76667
36447,291.58,1.0,0.42326,0.51569,0.28431,0.77059
36448,291.58,1.0,0.42131,0.51569,0.3,0.7411800000000001
36449,291.59,1.0,0.41838000000000003,0.52549,0.32941,0.7
36450,291.6,1.0,0.4174,0.52549,0.36471,0.6451
36451,291.61,1.0,0.41641999999999996,0.53922,0.40392,0.58039
36452,291.62,1.0,0.41641999999999996,0.5451,0.44902,0.51569
36453,291.62,1.0,0.41641999999999996,0.5549,0.48431,0.46078
36454,291.63,1.0,0.41641999999999996,0.5607800000000001,0.5098,0.41961000000000004
36455,291.64,1.0,0.41544,0.58039,0.5352899999999999,0.37451
36456,291.65,1.0,0.41348999999999997,0.58039,0.55098,0.3549
36457,291.66,1.0,0.41153,0.59608,0.5705899999999999,0.32941
36458,291.66,1.0,0.41056000000000004,0.6,0.5705899999999999,0.31961
36459,291.67,1.0,0.41056000000000004,0.6,0.5705899999999999,0.31961
36460,291.68,1.0,0.41056000000000004,0.5902,0.5705899999999999,0.32353000000000004
36461,291.69,1.0,0.41153,0.5902,0.56471,0.33529000000000003
36462,291.7,1.0,0.41348999999999997,0.58431,0.5607800000000001,0.34902
36463,291.7,1.0,0.41447,0.58039,0.55098,0.34902
36464,291.71,1.0,0.41544,0.58039,0.55098,0.35882
36465,291.72,1.0,0.41544,0.5745100000000001,0.5451,0.36471
36466,291.73,1.0,0.41641999999999996,0.5705899999999999,0.53922,0.38039
36467,291.74,1.0,0.41641999999999996,0.5705899999999999,0.5352899999999999,0.38039
36468,291.74,1.0,0.41544,0.5745100000000001,0.5352899999999999,0.38431
36469,291.75,1.0,0.41544,0.5745100000000001,0.52941,0.38039
36470,291.76,1.0,0.41544,0.5705899999999999,0.52941,0.38431
36471,291.77,1.0,0.41348999999999997,0.5705899999999999,0.5352899999999999,0.38039
36472,291.78,1.0,0.41153,0.5705899999999999,0.53922,0.38039
36473,291.78,1.0,0.40958,0.5607800000000001,0.53922,0.37451
36474,291.79,1.0,0.40665,0.5549,0.5352899999999999,0.38039
36475,291.8,1.0,0.40567,0.55098,0.53922,0.37059000000000003
36476,291.81,1.0,0.40469,0.5451,0.5451,0.36471
36477,291.82,1.0,0.40371,0.5451,0.5451,0.35882
36478,291.82,1.0,0.40371,0.5451,0.55098,0.3549
36479,291.83,1.0,0.40371,0.5451,0.5549,0.3549
36480,291.84,0.99511,0.40567,0.5607800000000001,0.5352899999999999,0.37451
36481,291.85,0.9912,0.40762,0.5705899999999999,0.52549,0.4
36482,291.86,0.9726299999999999,0.41056000000000004,0.59608,0.52549,0.40392
36483,291.86,0.9550299999999999,0.41447,0.60588,0.51961,0.38431
36484,291.87,0.9345100000000001,0.42033000000000004,0.5902,0.51961,0.38039
36485,291.88,0.91496,0.43011000000000005,0.5607800000000001,0.52941,0.36471
36486,291.89,0.8924700000000001,0.44378999999999996,0.5352899999999999,0.5451,0.34902
36487,291.9,0.87097,0.46041000000000004,0.51961,0.53922,0.35882
36488,291.9,0.84946,0.47898,0.49412,0.5352899999999999,0.37451
36489,291.91,0.8269799999999999,0.49462,0.47451000000000004,0.5352899999999999,0.38039
36490,291.92,0.80645,0.50831,0.48039,0.5352899999999999,0.37451
36491,291.93,0.78592,0.52395,0.49412,0.53922,0.37059000000000003
36492,291.94,0.76637,0.53861,0.5,0.55098,0.34902
36493,291.94,0.7478,0.5503399999999999,0.5098,0.5607800000000001,0.33921999999999997
36494,291.95,0.72825,0.55816,0.50588,0.5607800000000001,0.3451
36495,291.96,0.70772,0.56403,0.5098,0.55098,0.34902
36496,291.97,0.68817,0.56696,0.5,0.55098,0.3549
36497,291.98,0.66764,0.56794,0.58431,0.5705899999999999,0.29412
36498,291.98,0.64907,0.56696,0.62549,0.5745100000000001,0.2902
36499,291.99,0.63148,0.56598,0.38431,0.22353,0.93725
36500,292.0,0.6148600000000001,0.56305,-0.30196,-0.31765,1.5039
36501,292.01,0.59824,0.55914,-0.5019600000000001,-0.42353,1.5039
36502,292.02,0.58162,0.55425,-0.21176,0.22941,1.1176
36503,292.02,0.565,0.5474100000000001,0.27451,0.51961,0.49412
36504,292.03,0.5474100000000001,0.54057,0.41568999999999995,0.52941,0.42549
36505,292.04,0.53079,0.53177,0.48039,0.51569,0.41568999999999995
36506,292.05,0.51515,0.5210199999999999,0.50588,0.51961,0.3902
36507,292.06,0.49951,0.5092899999999999,0.52549,0.52549,0.38039
36508,292.06,0.48386999999999997,0.49853000000000003,0.5352899999999999,0.53922,0.3549
36509,292.07,0.46921,0.48876000000000003,0.5451,0.53922,0.3549
36510,292.08,0.4565,0.47898,0.52941,0.5352899999999999,0.37059000000000003
36511,292.09,0.44477,0.47018999999999994,0.52549,0.52941,0.37059000000000003
36512,292.1,0.435,0.46431999999999995,0.51569,0.51961,0.38039
36513,292.1,0.42423999999999995,0.45846000000000003,0.51961,0.51569,0.38431
36514,292.11,0.41641999999999996,0.45552,0.52941,0.51569,0.4
36515,292.12,0.40762,0.45357,0.52941,0.51961,0.39411999999999997
36516,292.13,0.40078,0.45258999999999994,0.51961,0.5,0.41568999999999995
36517,292.14,0.39394,0.45161,0.51569,0.48431,0.42941
36518,292.14,0.38806999999999997,0.44868,0.51569,0.48431,0.4451
36519,292.15,0.38319000000000003,0.4477,0.5098,0.47058999999999995,0.46471
36520,292.16,0.3783,0.44575,0.51569,0.44902,0.49412
36521,292.17,0.37439,0.44282,0.50588,0.42941,0.51961
36522,292.18,0.37243000000000004,0.44086000000000003,0.5,0.4098,0.5549
36523,292.18,0.37048000000000003,0.43695,0.49412,0.3902,0.5902
36524,292.19,0.3695,0.43401999999999996,0.5,0.3549,0.6352899999999999
36525,292.2,0.3695,0.43206000000000006,0.5,0.32941,0.6862699999999999
36526,292.21,0.3695,0.42913,0.5098,0.30391999999999997,0.7156899999999999
36527,292.22,0.3695,0.42717,0.50588,0.28431,0.75098
36528,292.22,0.3695,0.42522,0.51569,0.26863000000000004,0.77059
36529,292.23,0.37048000000000003,0.42131,0.51569,0.26863000000000004,0.77059
36530,292.24,0.37048000000000003,0.41838000000000003,0.51569,0.27843,0.76078
36531,292.25,0.37146,0.41544,0.5098,0.29412,0.73137
36532,292.26,0.37146,0.41348999999999997,0.5098,0.31961,0.69608
36533,292.26,0.37146,0.41251000000000004,0.5,0.34902,0.65098
36534,292.27,0.37340999999999996,0.41056000000000004,0.5,0.38431,0.59608
36535,292.28,0.37439,0.41056000000000004,0.49412,0.41961000000000004,0.53922
36536,292.29,0.37634,0.41153,0.49412,0.46078,0.4902
36537,292.3,0.3783,0.41153,0.5,0.4902,0.4451
36538,292.3,0.37928,0.41251000000000004,0.5,0.51569,0.41568999999999995
36539,292.31,0.38123,0.41348999999999997,0.5,0.52941,0.38039
36540,292.32,0.38221,0.41447,0.5,0.53922,0.36471
36541,292.33,0.38416,0.41544,0.5098,0.5451,0.3549
36542,292.34,0.38514,0.41544,0.51569,0.55098,0.3451
36543,292.34,0.38611999999999996,0.41544,0.51961,0.55098,0.34902
36544,292.35,0.3871,0.41544,0.51961,0.55098,0.34902
36545,292.36,0.38905,0.41544,0.51961,0.5451,0.3549
36546,292.37,0.38806999999999997,0.41348999999999997,0.51569,0.5451,0.35882
36547,292.38,0.38806999999999997,0.41251000000000004,0.51569,0.5451,0.35882
36548,292.38,0.3871,0.41153,0.51569,0.5451,0.35882
36549,292.39,0.38611999999999996,0.41153,0.51961,0.53922,0.37451
36550,292.4,0.38416,0.41153,0.51569,0.53922,0.37059000000000003
36551,292.41,0.38123,0.41153,0.51961,0.5451,0.37451
36552,292.42,0.3783,0.41348999999999997,0.5098,0.53922,0.37059000000000003
36553,292.42,0.37537,0.41447,0.51569,0.5451,0.37059000000000003
36554,292.43,0.37048000000000003,0.41544,0.5098,0.53922,0.37451
36555,292.44,0.36559,0.41544,0.5098,0.5451,0.36471
36556,292.45,0.35875,0.41544,0.5,0.5451,0.35882
36557,292.46,0.35191,0.41348999999999997,0.50588,0.5451,0.36471
36558,292.46,0.34506,0.41153,0.5098,0.55098,0.34902
36559,292.47,0.33724,0.40958,0.5,0.5549,0.3549
36560,292.48,0.3304,0.4086,0.50588,0.5549,0.33921999999999997
36561,292.49,0.32258000000000003,0.4086,0.5098,0.5607800000000001,0.33529000000000003
36562,292.5,0.31476,0.41153,0.51961,0.5549,0.34902
36563,292.5,0.30596,0.41447,0.55098,0.5352899999999999,0.37451
36564,292.51,0.29717,0.41935,0.56471,0.52941,0.3902
36565,292.52,0.28836999999999996,0.42913,0.58039,0.51961,0.3902
36566,292.53,0.28055,0.44378999999999996,0.5902,0.52549,0.38039
36567,292.54,0.27175,0.46334,0.5549,0.5352899999999999,0.3549
36568,292.54,0.26491,0.48583000000000004,0.53922,0.55098,0.32941
36569,292.55,0.25806,0.5073300000000001,0.51569,0.5549,0.32941
36570,292.56,0.2522,0.52786,0.48431,0.5451,0.3451
36571,292.57,0.24633000000000002,0.5474100000000001,0.47058999999999995,0.5451,0.3549
36572,292.58,0.24145,0.56403,0.47451000000000004,0.53922,0.36471
36573,292.58,0.23656,0.5767399999999999,0.47451000000000004,0.5451,0.3549
36574,292.59,0.23265,0.5865100000000001,0.49412,0.5549,0.34902
36575,292.6,0.22874,0.59433,0.49412,0.5607800000000001,0.33921999999999997
36576,292.61,0.22580999999999998,0.59922,0.5,0.56471,0.33921999999999997
36577,292.62,0.22385,0.60313,0.49412,0.5607800000000001,0.33921999999999997
36578,292.62,0.2219,0.60606,0.5,0.5607800000000001,0.3451
36579,292.63,0.21994,0.60802,0.49412,0.5549,0.3549
36580,292.64,0.21799000000000002,0.60802,0.61569,0.5745100000000001,0.30391999999999997
36581,292.65,0.21700999999999998,0.60606,0.5451,0.41568999999999995,0.59608
36582,292.66,0.21505,0.60215,0.094118,-0.056863,1.4784
36583,292.66,0.2131,0.59824,-0.5019600000000001,-0.42745,1.5039
36584,292.67,0.21114000000000002,0.59335,-0.5019600000000001,-0.056863,1.5039
36585,292.68,0.20820999999999998,0.58749,0.06274500000000001,0.44902,0.6451
36586,292.69,0.20528000000000002,0.5786899999999999,0.36471,0.5451,0.4098
36587,292.7,0.20235,0.56891,0.43922,0.51961,0.40392
36588,292.7,0.19844,0.55914,0.4902,0.52549,0.38039
36589,292.71,0.19453,0.5483899999999999,0.51961,0.5352899999999999,0.36471
36590,292.72,0.19062,0.53666,0.52941,0.5451,0.3549
36591,292.73,0.18671,0.52493,0.53922,0.5451,0.3451
36592,292.74,0.1828,0.5132,0.5352899999999999,0.53922,0.3549
36593,292.74,0.17889000000000002,0.5044,0.53922,0.5451,0.3549
36594,292.75,0.17498,0.49951,0.51961,0.52941,0.37059000000000003
36595,292.76,0.17107,0.4956,0.51961,0.51569,0.38431
36596,292.77,0.16716,0.49267,0.51569,0.51961,0.39411999999999997
36597,292.78,0.16227,0.48973999999999995,0.52941,0.51569,0.40392
36598,292.78,0.15934,0.48583000000000004,0.52941,0.51961,0.4
36599,292.79,0.15542999999999998,0.48289,0.51961,0.5098,0.41568999999999995
36600,292.8,0.15249000000000001,0.47996000000000005,0.51569,0.5,0.43528999999999995
36601,292.81,0.14956,0.47703,0.51569,0.48431,0.44902
36602,292.82,0.14761,0.47507,0.5098,0.47451000000000004,0.47058999999999995
36603,292.82,0.14565,0.4741,0.51569,0.46078,0.4902
36604,292.83,0.1437,0.47312,0.5098,0.43528999999999995,0.52549
36605,292.84,0.14174,0.47312,0.51569,0.4098,0.5607800000000001
36606,292.85,0.14174,0.47213999999999995,0.50588,0.3902,0.59608
36607,292.86,0.14272,0.47018999999999994,0.50588,0.3549,0.6451
36608,292.86,0.1437,0.46725,0.5,0.32941,0.6902
36609,292.87,0.14565,0.46431999999999995,0.50588,0.3,0.72549
36610,292.88,0.14662999999999998,0.46138999999999997,0.5098,0.28431,0.75098
36611,292.89,0.14858,0.45846000000000003,0.51569,0.28431,0.7549
36612,292.9,0.14956,0.45455,0.5098,0.28431,0.7549
36613,292.9,0.15152000000000002,0.45161,0.51569,0.2902,0.73529
36614,292.91,0.15347,0.4477,0.50588,0.3098,0.7098
36615,292.92,0.15542999999999998,0.44378999999999996,0.5,0.33921999999999997,0.6705899999999999
36616,292.93,0.15836,0.43891,0.48431,0.37059000000000003,0.62941
36617,292.94,0.16030999999999998,0.43401999999999996,0.47451000000000004,0.4098,0.5745100000000001
36618,292.94,0.16325,0.42913,0.48039,0.4451,0.52549
36619,292.95,0.16618,0.42522,0.47451000000000004,0.47451000000000004,0.48039
36620,292.96,0.16910999999999998,0.42326,0.48039,0.5,0.4451
36621,292.97,0.17107,0.42131,0.48431,0.51569,0.41568999999999995
36622,292.98,0.174,0.41838000000000003,0.5,0.51961,0.40392
36623,292.98,0.17595,0.4174,0.5,0.51961,0.39411999999999997
36624,292.99,0.17790999999999998,0.41641999999999996,0.5098,0.52549,0.3902
36625,293.0,0.17986,0.41447,0.50588,0.52941,0.39411999999999997
36626,293.01,0.18084,0.41447,0.50588,0.52549,0.4
36627,293.02,0.18182,0.41447,0.50588,0.51961,0.40392
36628,293.02,0.18084,0.41348999999999997,0.5098,0.52941,0.4
36629,293.03,0.18084,0.41251000000000004,0.50588,0.52941,0.39411999999999997
36630,293.04,0.17986,0.41153,0.5098,0.51961,0.4
36631,293.05,0.17889000000000002,0.41153,0.51569,0.52549,0.39411999999999997
36632,293.06,0.17693,0.41153,0.51961,0.51961,0.4
36633,293.06,0.17498,0.41348999999999997,0.51961,0.52941,0.3902
36634,293.07,0.17204,0.41447,0.52549,0.52549,0.3902
36635,293.08,0.16910999999999998,0.41544,0.51961,0.5352899999999999,0.38431
36636,293.09,0.1652,0.41544,0.52549,0.5352899999999999,0.38431
36637,293.1,0.16030999999999998,0.41544,0.52549,0.5352899999999999,0.3902
36638,293.1,0.1564,0.41544,0.52941,0.5352899999999999,0.38039
36639,293.11,0.15152000000000002,0.41544,0.52549,0.5451,0.37451
36640,293.12,0.14662999999999998,0.41447,0.52549,0.55098,0.36471
36641,293.13,0.14174,0.41348999999999997,0.52549,0.5451,0.37059000000000003
36642,293.14,0.13587,0.41251000000000004,0.51961,0.5549,0.3549
36643,293.14,0.13001,0.41251000000000004,0.51961,0.5607800000000001,0.34902
36644,293.15,0.12414000000000001,0.41348999999999997,0.51961,0.5451,0.35882
36645,293.16,0.1173,0.41447,0.5451,0.5451,0.37451
36646,293.17,0.11144000000000001,0.41641999999999996,0.5607800000000001,0.5352899999999999,0.3902
36647,293.18,0.10557000000000001,0.42131,0.58431,0.5352899999999999,0.38431
36648,293.18,0.099707,0.43011000000000005,0.5902,0.52941,0.38039
36649,293.19,0.094819,0.44378999999999996,0.5745100000000001,0.52549,0.37059000000000003
36650,293.2,0.090909,0.46041000000000004,0.5451,0.5451,0.33921999999999997
36651,293.21,0.086999,0.47703,0.51569,0.5607800000000001,0.32353000000000004
36652,293.22,0.08504400000000001,0.49365,0.49412,0.5549,0.33529000000000003
36653,293.22,0.083089,0.5132,0.47451000000000004,0.5549,0.34902
36654,293.23,0.082111,0.53177,0.47451000000000004,0.5549,0.3549
