,Time [s], I, RESP, II, V, PLETH
29469,235.75,0.7793,1.0,0.084314,0.72549,0.38416
29470,235.76,0.76953,1.0,0.078431,0.7215699999999999,0.40665
29471,235.77,0.76953,1.0,0.098039,0.7098,0.42717
29472,235.78,0.7753899999999999,1.0,0.12353,0.7058800000000001,0.44378999999999996
29473,235.78,0.7793,1.0,0.12941,0.7098,0.45943
29474,235.79,0.76953,1.0,0.11373,0.7058800000000001,0.47507
29475,235.8,0.7851600000000001,1.0,0.13922,0.7058800000000001,0.48876000000000003
29476,235.81,0.7793,1.0,0.11373,0.7156899999999999,0.50244
29477,235.82,0.7753899999999999,1.0,0.098039,0.7098,0.51515
29478,235.82,0.7851600000000001,1.0,0.11373,0.7156899999999999,0.52786
29479,235.83,0.78906,1.0,0.098039,0.7156899999999999,0.54057
29480,235.84,0.79883,1.0,0.08823500000000001,0.72549,0.5523
29481,235.85,0.81055,1.0,0.1098,0.72549,0.56207
29482,235.86,0.81055,1.0,0.10392,0.73137,0.57087
29483,235.86,0.79883,1.0,0.1098,0.7156899999999999,0.5767399999999999
29484,235.87,0.7793,1.0,0.098039,0.7215699999999999,0.58162
29485,235.88,0.7753899999999999,1.0,0.084314,0.7156899999999999,0.5845600000000001
29486,235.89,0.76953,1.0,0.07451,0.72549,0.58553
29487,235.9,0.7753899999999999,1.0,0.058824,0.73137,0.5845600000000001
29488,235.9,0.76953,1.0,0.06274500000000001,0.72549,0.5826
29489,235.91,0.76953,1.0,0.07451,0.73137,0.57967
29490,235.92,0.7753899999999999,1.0,0.084314,0.72549,0.5747800000000001
29491,235.93,0.7793,1.0,0.084314,0.73137,0.56891
29492,235.94,0.7753899999999999,1.0,0.078431,0.72549,0.56109
29493,235.94,0.7793,1.0,0.07451,0.73137,0.5523
29494,235.95,0.7753899999999999,1.0,0.078431,0.73137,0.54252
29495,235.96,0.74023,1.0,0.078431,0.72549,0.53079
29496,235.97,0.7207,1.0,0.07451,0.73529,0.52004
29497,235.98,0.9043,1.0,0.22941,0.77647,0.51026
29498,235.98,1.2246,1.0,0.5352899999999999,0.7803899999999999,0.50147
29499,235.99,1.3301,1.0,0.6098,0.73529,0.49267
29500,236.0,0.8300799999999999,1.0,0.084314,0.58039,0.48386999999999997
29501,236.01,0.60938,1.0,-0.06666699999999999,0.5352899999999999,0.47605
29502,236.02,0.69531,1.0,0.017647,0.66471,0.46921
29503,236.02,0.75,1.0,0.068627,0.7156899999999999,0.46237
29504,236.03,0.75977,1.0,0.08823500000000001,0.7215699999999999,0.45552
29505,236.04,0.75977,1.0,0.094118,0.7215699999999999,0.45064
29506,236.05,0.75977,1.0,0.094118,0.72549,0.44477
29507,236.06,0.75977,1.0,0.10392,0.7215699999999999,0.43793000000000004
29508,236.06,0.76562,1.0,0.1098,0.72549,0.43206000000000006
29509,236.07,0.76953,1.0,0.11961,0.72549,0.4262
29510,236.08,0.76953,1.0,0.11373,0.7215699999999999,0.42033000000000004
29511,236.09,0.76953,1.0,0.11961,0.7215699999999999,0.41544
29512,236.1,0.7753899999999999,1.0,0.11961,0.72549,0.41056000000000004
29513,236.1,0.7793,1.0,0.12353,0.7215699999999999,0.40567
29514,236.11,0.7851600000000001,1.0,0.11961,0.73137,0.40078
29515,236.12,0.7851600000000001,1.0,0.12353,0.72549,0.39589
29516,236.13,0.7851600000000001,1.0,0.12941,0.72549,0.39100999999999997
29517,236.14,0.7851600000000001,1.0,0.12941,0.7215699999999999,0.38611999999999996
29518,236.14,0.78906,1.0,0.12941,0.7215699999999999,0.38221
29519,236.15,0.79492,1.0,0.12353,0.72549,0.3783
29520,236.16,0.79492,1.0,0.11961,0.73137,0.37439
29521,236.17,0.80469,0.9960899999999999,0.12941,0.73137,0.37048000000000003
29522,236.18,0.80469,0.99218,0.13922,0.72549,0.36755
29523,236.18,0.81055,0.96188,0.14902,0.7215699999999999,0.36657
29524,236.19,0.81055,0.9315700000000001,0.14902,0.72549,0.36364
29525,236.2,0.82031,0.8993200000000001,0.14902,0.73137,0.3607
29526,236.21,0.8242200000000001,0.8680399999999999,0.15882000000000002,0.73529,0.35679
29527,236.22,0.8300799999999999,0.83578,0.16863,0.73529,0.35484
29528,236.22,0.8398399999999999,0.8025399999999999,0.17451,0.73529,0.35191
29529,236.23,0.84375,0.7683300000000001,0.17451,0.73529,0.34897
29530,236.24,0.8554700000000001,0.7350899999999999,0.17451,0.7411800000000001,0.34604
29531,236.25,0.8554700000000001,0.6999,0.17451,0.7411800000000001,0.34310999999999997
29532,236.26,0.8554700000000001,0.66471,0.17451,0.7411800000000001,0.34018000000000004
29533,236.26,0.8496100000000001,0.62952,0.16863,0.73529,0.33724
29534,236.27,0.84375,0.59335,0.16863,0.73137,0.33431
29535,236.28,0.84375,0.55621,0.16471,0.73137,0.33333
29536,236.29,0.8300799999999999,0.52004,0.14902,0.73529,0.33236
29537,236.3,0.8300799999999999,0.48485,0.14314000000000002,0.73137,0.33236
29538,236.3,0.82031,0.44966000000000006,0.13333,0.72549,0.33236
29539,236.31,0.81055,0.41544,0.12941,0.72549,0.33333
29540,236.32,0.81055,0.38123,0.12353,0.72549,0.33431
29541,236.33,0.80469,0.34995,0.11373,0.7215699999999999,0.33431
29542,236.34,0.79883,0.31769000000000003,0.1098,0.7215699999999999,0.33333
29543,236.34,0.79492,0.28836999999999996,0.10392,0.7215699999999999,0.33333
29544,236.35,0.78906,0.25806,0.10392,0.7156899999999999,0.33333
29545,236.36,0.7793,0.22971999999999998,0.10392,0.7156899999999999,0.33333
29546,236.37,0.7793,0.20137,0.098039,0.7156899999999999,0.33431
29547,236.38,0.76953,0.17302,0.094118,0.7156899999999999,0.33529000000000003
29548,236.38,0.7753899999999999,0.14565,0.10392,0.7098,0.33724
29549,236.39,0.76953,0.1173,0.10392,0.7098,0.33821999999999997
29550,236.4,0.76562,0.087977,0.094118,0.7098,0.3392
29551,236.41,0.75977,0.057674,0.094118,0.7156899999999999,0.34018000000000004
29552,236.42,0.76562,0.02737,0.094118,0.7098,0.34115
29553,236.42,0.75977,0.013685,0.098039,0.7098,0.34310999999999997
29554,236.43,0.75977,0.0,0.098039,0.7156899999999999,0.34409
29555,236.44,0.75977,0.0,0.098039,0.7098,0.34604
29556,236.45,0.76562,0.0,0.10392,0.7058800000000001,0.348
29557,236.46,0.75977,0.0,0.10392,0.7098,0.34897
29558,236.46,0.76953,0.0,0.1098,0.7098,0.35191
29559,236.47,0.7753899999999999,0.0,0.1098,0.7098,0.35581999999999997
29560,236.48,0.76953,0.0,0.11373,0.7156899999999999,0.36168
29561,236.49,0.7851600000000001,0.0,0.11961,0.7098,0.36755
29562,236.5,0.7851600000000001,0.0,0.12353,0.7156899999999999,0.37732
29563,236.5,0.7851600000000001,0.0,0.12353,0.7098,0.39100999999999997
29564,236.51,0.7851600000000001,0.0,0.11373,0.7156899999999999,0.40762
29565,236.52,0.7851600000000001,0.0,0.12353,0.7098,0.42522
29566,236.53,0.7851600000000001,0.0,0.11961,0.7098,0.44477
29567,236.54,0.7851600000000001,0.0,0.12353,0.7156899999999999,0.46431999999999995
29568,236.54,0.7851600000000001,0.0,0.11373,0.7098,0.48386999999999997
29569,236.55,0.7851600000000001,0.0,0.11373,0.7098,0.50244
29570,236.56,0.7793,0.0,0.11961,0.7058800000000001,0.5210199999999999
29571,236.57,0.7851600000000001,0.0,0.11373,0.7156899999999999,0.53763
29572,236.58,0.7753899999999999,0.0,0.1098,0.7098,0.5523
29573,236.58,0.7793,0.0,0.13922,0.69608,0.56305
29574,236.59,0.7753899999999999,0.0,0.13922,0.7058800000000001,0.57576
29575,236.6,0.7793,0.0,0.13922,0.7,0.5884699999999999
29576,236.61,0.7753899999999999,0.0,0.14314000000000002,0.7,0.60117
29577,236.62,0.7851600000000001,0.0,0.13333,0.7058800000000001,0.6129
29578,236.62,0.78906,0.0,0.12941,0.7156899999999999,0.62463
29579,236.63,0.7851600000000001,0.0,0.12353,0.7156899999999999,0.63441
29580,236.64,0.78906,0.0,0.11373,0.7098,0.6432100000000001
29581,236.65,0.79492,0.0,0.10392,0.7215699999999999,0.65103
29582,236.66,0.81055,0.0,0.11373,0.72549,0.65787
29583,236.66,0.81055,0.0,0.11961,0.7215699999999999,0.66178
29584,236.67,0.81445,0.0,0.12941,0.7215699999999999,0.66471
29585,236.68,0.7851600000000001,0.0,0.11373,0.7156899999999999,0.66471
29586,236.69,0.7753899999999999,0.0,0.098039,0.7156899999999999,0.66373
29587,236.7,0.76953,0.0,0.094118,0.7156899999999999,0.66276
29588,236.7,0.76562,0.0,0.084314,0.7156899999999999,0.6608
29589,236.71,0.76562,0.0,0.084314,0.7156899999999999,0.65787
29590,236.72,0.75977,0.0,0.084314,0.7156899999999999,0.65396
29591,236.73,0.75977,0.0,0.08823500000000001,0.7156899999999999,0.64907
29592,236.74,0.75977,0.0,0.084314,0.7156899999999999,0.64223
29593,236.74,0.75977,0.0,0.078431,0.7156899999999999,0.63539
29594,236.75,0.76562,0.0,0.08823500000000001,0.7156899999999999,0.62659
29595,236.76,0.75977,0.0,0.084314,0.7156899999999999,0.61779
29596,236.77,0.73047,0.0,0.08823500000000001,0.7,0.60802
29597,236.78,0.69922,0.0,0.098039,0.69608,0.59922
29598,236.78,0.8945299999999999,0.0,0.21373000000000003,0.77059,0.5914
29599,236.79,1.2793,0.0,0.4549,0.83137,0.58358
29600,236.8,1.4746,0.0,0.50588,0.86667,0.57576
29601,236.81,0.9746100000000001,0.0,-0.0058823,0.66078,0.56794
29602,236.82,0.64453,0.0,-0.10588,0.5549,0.55914
29603,236.82,0.70508,0.0,-0.015686000000000002,0.6549,0.55132
29604,236.83,0.73438,0.0,0.058824,0.7058800000000001,0.5435
29605,236.84,0.75,0.0,0.084314,0.7156899999999999,0.53568
29606,236.85,0.74023,0.0,0.084314,0.7098,0.52786
29607,236.86,0.73438,0.0,0.078431,0.7156899999999999,0.52004
29608,236.86,0.74023,0.0,0.07451,0.7215699999999999,0.5132
29609,236.87,0.7441399999999999,0.0,0.078431,0.72549,0.50635
29610,236.88,0.75,0.0,0.078431,0.7215699999999999,0.50049
29611,236.89,0.7441399999999999,0.0,0.094118,0.7215699999999999,0.4956
29612,236.9,0.7539100000000001,0.0,0.094118,0.72549,0.48973999999999995
29613,236.9,0.7539100000000001,0.0,0.08823500000000001,0.72549,0.48386999999999997
29614,236.91,0.7441399999999999,0.0,0.08823500000000001,0.7215699999999999,0.47703
29615,236.92,0.7539100000000001,0.0,0.084314,0.73137,0.47116
29616,236.93,0.7539100000000001,0.0,0.094118,0.72549,0.46628000000000003
29617,236.94,0.75977,0.0,0.10392,0.7215699999999999,0.46138999999999997
29618,236.94,0.75977,0.0,0.098039,0.72549,0.4565
29619,236.95,0.76562,0.0,0.10392,0.73137,0.45064
29620,236.96,0.7753899999999999,0.0,0.10392,0.72549,0.44477
29621,236.97,0.7753899999999999,0.0,0.098039,0.73137,0.43891
29622,236.98,0.7793,0.0,0.098039,0.73529,0.43401999999999996
29623,236.98,0.7851600000000001,0.0,0.10392,0.73529,0.43011000000000005
29624,236.99,0.78906,0.0,0.10392,0.73529,0.42522
29625,237.0,0.79883,0.0,0.11373,0.7411800000000001,0.42131
29626,237.01,0.81055,0.0,0.12941,0.7411800000000001,0.4174
29627,237.02,0.82031,0.0,0.12941,0.7411800000000001,0.41447
29628,237.02,0.82031,0.0,0.13333,0.7411800000000001,0.41056000000000004
29629,237.03,0.8300799999999999,0.0,0.14902,0.7411800000000001,0.40762
29630,237.04,0.8339799999999999,0.0,0.1549,0.7451,0.40469
29631,237.05,0.84375,0.0,0.14902,0.7451,0.40078
29632,237.06,0.8496100000000001,0.0,0.14902,0.75098,0.39785
29633,237.06,0.84375,0.0,0.14314000000000002,0.7451,0.39492
29634,237.07,0.8496100000000001,0.0,0.14902,0.7411800000000001,0.39198
29635,237.08,0.8339799999999999,0.0,0.13922,0.7411800000000001,0.38905
29636,237.09,0.8398399999999999,0.0,0.12941,0.7411800000000001,0.3871
29637,237.1,0.8300799999999999,0.0,0.12353,0.7411800000000001,0.38416
29638,237.1,0.82031,0.0,0.11373,0.7411800000000001,0.38123
29639,237.11,0.81445,0.0,0.11373,0.73529,0.3783
29640,237.12,0.81055,0.0,0.11373,0.73137,0.37537
29641,237.13,0.80469,0.0,0.1098,0.72549,0.37243000000000004
29642,237.14,0.79883,0.0,0.1098,0.7215699999999999,0.3695
29643,237.14,0.7851600000000001,0.0,0.10392,0.7215699999999999,0.36657
29644,237.15,0.7851600000000001,0.0,0.10392,0.7156899999999999,0.36364
29645,237.16,0.76953,0.0,0.094118,0.7098,0.3607
29646,237.17,0.76562,0.0,0.08823500000000001,0.7098,0.35679
29647,237.18,0.75977,0.0,0.078431,0.7098,0.35386
29648,237.18,0.75977,0.0,0.08823500000000001,0.7098,0.35288
29649,237.19,0.75977,0.0,0.094118,0.7098,0.35093
29650,237.2,0.75977,0.0,0.08823500000000001,0.7058800000000001,0.34897
29651,237.21,0.76562,0.0,0.084314,0.7058800000000001,0.348
29652,237.22,0.75977,0.0,0.084314,0.7058800000000001,0.34604
29653,237.22,0.76562,0.0,0.084314,0.7058800000000001,0.34310999999999997
29654,237.23,0.75977,0.0,0.084314,0.7,0.3392
29655,237.24,0.76562,0.0,0.098039,0.7,0.33431
29656,237.25,0.7539100000000001,0.0,0.08823500000000001,0.7,0.33138
29657,237.26,0.75977,0.0,0.098039,0.7,0.32942
29658,237.26,0.75977,0.0,0.10392,0.7,0.32747
29659,237.27,0.76953,0.0,0.10392,0.7058800000000001,0.32845
29660,237.28,0.76953,0.0,0.10392,0.7,0.33236
29661,237.29,0.76953,0.0,0.10392,0.7058800000000001,0.33821999999999997
29662,237.3,0.7753899999999999,0.0,0.1098,0.7058800000000001,0.348
29663,237.3,0.76562,0.0,0.10392,0.7098,0.35973
29664,237.31,0.76562,0.0,0.098039,0.7156899999999999,0.37439
29665,237.32,0.76953,0.0,0.094118,0.7098,0.39100999999999997
29666,237.33,0.76953,0.0,0.10392,0.7156899999999999,0.4086
29667,237.34,0.76953,0.0,0.10392,0.7156899999999999,0.42717
29668,237.34,0.7793,0.0,0.10392,0.7156899999999999,0.44673
29669,237.35,0.7851600000000001,0.0,0.1098,0.7098,0.4653
29670,237.36,0.7851600000000001,0.0,0.11961,0.7156899999999999,0.48289
29671,237.37,0.7793,0.0,0.10392,0.7098,0.50049
29672,237.38,0.7753899999999999,0.0,0.1098,0.7058800000000001,0.51417
29673,237.38,0.7793,0.0,0.12941,0.69608,0.52688
29674,237.39,0.7753899999999999,0.0,0.12353,0.7,0.53959
29675,237.4,0.7793,0.0,0.12941,0.7058800000000001,0.5532699999999999
29676,237.41,0.7793,0.0,0.13333,0.7,0.56696
29677,237.42,0.78906,0.0,0.12941,0.7098,0.57967
29678,237.42,0.7851600000000001,0.0,0.11961,0.7156899999999999,0.59238
29679,237.43,0.78906,0.0,0.11373,0.7156899999999999,0.60313
29680,237.44,0.79492,0.0,0.10392,0.7156899999999999,0.61193
29681,237.45,0.79492,0.0,0.10392,0.7215699999999999,0.61975
29682,237.46,0.81055,0.0,0.10392,0.73137,0.62561
29683,237.46,0.81445,0.0,0.1098,0.73137,0.6305
29684,237.47,0.81055,0.0,0.11373,0.72549,0.63343
29685,237.48,0.7851600000000001,0.0,0.10392,0.7156899999999999,0.63441
29686,237.49,0.7753899999999999,0.0,0.094118,0.7156899999999999,0.63539
29687,237.5,0.76562,0.0,0.084314,0.7156899999999999,0.63636
29688,237.5,0.75977,0.0,0.084314,0.7156899999999999,0.63832
29689,237.51,0.76562,0.0,0.078431,0.7156899999999999,0.63832
29690,237.52,0.75977,0.0,0.078431,0.7156899999999999,0.63734
29691,237.53,0.75977,0.0,0.068627,0.7156899999999999,0.63343
29692,237.54,0.75977,0.0,0.078431,0.7156899999999999,0.62757
29693,237.54,0.75977,0.0,0.078431,0.7156899999999999,0.61975
29694,237.55,0.76562,0.0,0.078431,0.7156899999999999,0.61095
29695,237.56,0.75977,0.0,0.078431,0.7156899999999999,0.60117
29696,237.57,0.7207,0.0,0.084314,0.7058800000000001,0.59238
29697,237.58,0.68555,0.0,0.078431,0.6902,0.58358
29698,237.58,0.9199200000000001,0.0,0.22353,0.7902,0.57576
29699,237.59,1.3438,0.0,0.46078,0.8607799999999999,0.56696
29700,237.6,1.4980000000000002,0.0,0.47451000000000004,0.91569,0.55718
29701,237.61,0.9589799999999999,0.0,-0.072549,0.66078,0.5493600000000001
29702,237.62,0.66406,0.0,-0.14118,0.5607800000000001,0.54057
29703,237.62,0.7148399999999999,0.0,-0.027451,0.66078,0.53275
29704,237.63,0.73438,0.0,0.043137,0.7058800000000001,0.52493
29705,237.64,0.74023,0.0,0.078431,0.7098,0.5190600000000001
29706,237.65,0.73438,0.0,0.078431,0.7098,0.5132
29707,237.66,0.73438,0.0,0.078431,0.7156899999999999,0.50831
29708,237.66,0.73047,0.0,0.078431,0.7156899999999999,0.50342
29709,237.67,0.73438,0.0,0.084314,0.7156899999999999,0.49853000000000003
29710,237.68,0.74023,0.0,0.08823500000000001,0.7156899999999999,0.49365
29711,237.69,0.73438,0.0,0.094118,0.7156899999999999,0.48778
29712,237.7,0.7441399999999999,0.0,0.094118,0.7215699999999999,0.48191999999999996
29713,237.7,0.7441399999999999,0.0,0.08823500000000001,0.7156899999999999,0.47507
29714,237.71,0.7441399999999999,0.0,0.084314,0.7215699999999999,0.46823000000000004
29715,237.72,0.75,0.0,0.08823500000000001,0.72549,0.46334
29716,237.73,0.75,0.0,0.094118,0.7156899999999999,0.45846000000000003
29717,237.74,0.7539100000000001,0.0,0.084314,0.72549,0.45357
29718,237.74,0.75977,0.0,0.098039,0.73137,0.44868
29719,237.75,0.76562,0.0,0.10392,0.7215699999999999,0.44378999999999996
29720,237.76,0.76562,0.0,0.10392,0.72549,0.43891
29721,237.77,0.76953,0.0,0.1098,0.7215699999999999,0.43401999999999996
29722,237.78,0.7793,0.0,0.1098,0.73137,0.43011000000000005
29723,237.78,0.7851600000000001,0.0,0.1098,0.73137,0.4262
29724,237.79,0.7851600000000001,0.0,0.11961,0.73529,0.42228999999999994
29725,237.8,0.79492,0.0,0.11961,0.73137,0.4174
29726,237.81,0.81055,0.0,0.12941,0.7411800000000001,0.41447
29727,237.82,0.81445,0.0,0.12941,0.7411800000000001,0.41056000000000004
29728,237.82,0.8300799999999999,0.0,0.14314000000000002,0.7411800000000001,0.40762
29729,237.83,0.8300799999999999,0.0,0.1549,0.75098,0.40469
29730,237.84,0.8398399999999999,0.0,0.15882000000000002,0.7451,0.40078
29731,237.85,0.8496100000000001,0.0,0.1549,0.7411800000000001,0.39785
29732,237.86,0.8496100000000001,0.0,0.14902,0.75098,0.39296
29733,237.86,0.8496100000000001,0.0,0.14314000000000002,0.75098,0.38905
29734,237.87,0.8554700000000001,0.0,0.14902,0.75098,0.38611999999999996
29735,237.88,0.84375,0.0,0.13922,0.75098,0.38416
29736,237.89,0.8398399999999999,0.0,0.14902,0.7411800000000001,0.38123
29737,237.9,0.8300799999999999,0.0,0.13922,0.7411800000000001,0.3783
29738,237.9,0.8339799999999999,0.0,0.13333,0.7411800000000001,0.37537
29739,237.91,0.8242200000000001,0.0,0.12941,0.73529,0.37243000000000004
29740,237.92,0.81055,0.0,0.12353,0.72549,0.35777
29741,237.93,0.80469,0.0,0.1098,0.73137,0.33821999999999997
29742,237.94,0.79883,0.0,0.11373,0.7156899999999999,0.32747
29743,237.94,0.79492,0.0,0.1098,0.7156899999999999,0.32063
29744,237.95,0.7851600000000001,0.0,0.098039,0.7098,0.31672
29745,237.96,0.7793,0.0,0.098039,0.7058800000000001,0.31378
29746,237.97,0.7753899999999999,0.0,0.10392,0.7098,0.30987
29747,237.98,0.76562,0.0,0.08823500000000001,0.7058800000000001,0.30694
29748,237.98,0.7753899999999999,0.0,0.098039,0.7058800000000001,0.30401
29749,237.99,0.7793,0.0,0.10392,0.7058800000000001,0.3001
29750,238.0,0.76953,0.0,0.098039,0.7058800000000001,0.29619
29751,238.01,0.76562,0.0,0.094118,0.7098,0.29228000000000004
29752,238.02,0.76562,0.0,0.094118,0.7098,0.28935
29753,238.02,0.76562,0.0,0.094118,0.7058800000000001,0.28641
29754,238.03,0.75977,0.0,0.098039,0.7058800000000001,0.2825
29755,238.04,0.75977,0.0,0.10392,0.69608,0.27859
29756,238.05,0.76562,0.0,0.1098,0.69608,0.27566
29757,238.06,0.7539100000000001,0.0,0.10392,0.7,0.2737
29758,238.06,0.75977,0.0,0.11373,0.69608,0.2737
29759,238.07,0.76562,0.0,0.11961,0.7058800000000001,0.27664
29760,238.08,0.75977,0.0,0.11373,0.7,0.2825
29761,238.09,0.76562,0.0,0.11961,0.7058800000000001,0.29228000000000004
29762,238.1,0.76562,0.0,0.1098,0.7058800000000001,0.30499
29763,238.1,0.75977,0.0,0.11373,0.7058800000000001,0.3216
29764,238.11,0.76562,0.0,0.11961,0.7,0.34213000000000005
29765,238.12,0.76953,0.0,0.12353,0.7058800000000001,0.36461
29766,238.13,0.76953,0.0,0.11961,0.7058800000000001,0.38905
29767,238.14,0.7753899999999999,0.0,0.1098,0.7098,0.41544
29768,238.14,0.7793,0.0,0.11373,0.7156899999999999,0.44183999999999996
29769,238.15,0.76953,0.0,0.10392,0.7058800000000001,0.46921
29770,238.16,0.7753899999999999,0.0,0.1098,0.7058800000000001,0.49462
29771,238.17,0.7793,0.0,0.10392,0.7098,0.5190600000000001
29772,238.18,0.7753899999999999,0.0,0.12353,0.7,0.53763
29773,238.18,0.7793,0.0,0.14314000000000002,0.7,0.55425
29774,238.19,0.7753899999999999,0.0,0.14902,0.6902,0.57185
29775,238.2,0.7793,0.0,0.14902,0.7,0.58749
29776,238.21,0.7793,0.0,0.14314000000000002,0.69608,0.60117
29777,238.22,0.78906,0.0,0.13922,0.7098,0.6148600000000001
29778,238.22,0.79492,0.0,0.11373,0.7215699999999999,0.62854
29779,238.23,0.7851600000000001,0.0,0.1098,0.7156899999999999,0.64125
29780,238.24,0.78906,0.0,0.098039,0.7156899999999999,0.65298
29781,238.25,0.79883,0.0,0.1098,0.7156899999999999,0.66373
29782,238.26,0.81445,0.0,0.11373,0.72549,0.6725300000000001
29783,238.26,0.82031,0.0,0.12941,0.72549,0.67937
29784,238.27,0.80469,0.0,0.12353,0.7215699999999999,0.68328
29785,238.28,0.7753899999999999,0.0,0.1098,0.7098,0.68524
29786,238.29,0.76562,0.0,0.098039,0.7156899999999999,0.68719
29787,238.3,0.75977,0.0,0.084314,0.7215699999999999,0.68915
29788,238.3,0.75977,0.0,0.084314,0.7156899999999999,0.68915
29789,238.31,0.76562,0.0,0.094118,0.7156899999999999,0.68719
29790,238.32,0.75977,0.0,0.08823500000000001,0.7156899999999999,0.6823100000000001
29791,238.33,0.75977,0.0,0.084314,0.7156899999999999,0.6764399999999999
29792,238.34,0.7753899999999999,0.0,0.078431,0.7156899999999999,0.66764
29793,238.34,0.75977,0.0,0.08823500000000001,0.7156899999999999,0.65689
29794,238.35,0.76562,0.0,0.08823500000000001,0.7098,0.6451600000000001
29795,238.36,0.7539100000000001,0.0,0.094118,0.7156899999999999,0.63245
29796,238.37,0.69922,0.0,0.098039,0.6902,0.61975
29797,238.38,0.68945,0.0,0.11373,0.7098,0.60802
29798,238.38,1.0547,0.0,0.28431,0.83137,0.59726
29799,238.39,1.459,0.0,0.46471,0.8902,0.5865100000000001
29800,238.4,1.5,0.0,0.17843,0.9254899999999999,0.57576
29801,238.41,0.7793,0.0,-0.12157000000000001,0.5705899999999999,0.56598
29802,238.42,0.67578,0.0,-0.072549,0.5451,0.55718
29803,238.42,0.73438,0.0,0.023528999999999998,0.6705899999999999,0.5483899999999999
29804,238.43,0.73438,0.0,0.06274500000000001,0.7058800000000001,0.53861
29805,238.44,0.7441399999999999,0.0,0.078431,0.7156899999999999,0.52884
29806,238.45,0.74023,0.0,0.094118,0.7098,0.52004
29807,238.46,0.73438,0.0,0.098039,0.7058800000000001,0.5112399999999999
29808,238.46,0.73438,0.0,0.084314,0.7156899999999999,0.50147
29809,238.47,0.73438,0.0,0.08823500000000001,0.7098,0.49267
29810,238.48,0.74023,0.0,0.084314,0.7156899999999999,0.48485
29811,238.49,0.74023,0.0,0.078431,0.7156899999999999,0.47801000000000005
29812,238.5,0.7441399999999999,0.0,0.094118,0.7156899999999999,0.47116
29813,238.5,0.74023,0.0,0.10392,0.7156899999999999,0.4653
29814,238.51,0.7539100000000001,0.0,0.10392,0.7156899999999999,0.45943
29815,238.52,0.7539100000000001,0.0,0.10392,0.7098,0.45258999999999994
29816,238.53,0.75977,0.0,0.098039,0.7156899999999999,0.44575
29817,238.54,0.7539100000000001,0.0,0.10392,0.7156899999999999,0.43988
29818,238.54,0.76562,0.0,0.10392,0.7215699999999999,0.43304
29819,238.55,0.75977,0.0,0.10392,0.7215699999999999,0.4262
29820,238.56,0.76562,0.0,0.098039,0.7215699999999999,0.41935
29821,238.57,0.7753899999999999,0.0,0.10392,0.72549,0.41348999999999997
29822,238.58,0.7793,0.0,0.11373,0.7215699999999999,0.40762
29823,238.58,0.7851600000000001,0.0,0.12941,0.7215699999999999,0.40274
29824,238.59,0.79492,0.0,0.13333,0.73137,0.39687
29825,238.6,0.80469,0.0,0.14902,0.73137,0.39100999999999997
29826,238.61,0.81055,0.0,0.13922,0.73529,0.38611999999999996
29827,238.62,0.8242200000000001,0.0,0.14902,0.7411800000000001,0.38221
29828,238.62,0.8242200000000001,0.0,0.14902,0.7411800000000001,0.37732
29829,238.63,0.8339799999999999,0.0,0.1549,0.7451,0.37340999999999996
29830,238.64,0.84375,0.0,0.15882000000000002,0.75098,0.36851999999999996
29831,238.65,0.8496100000000001,0.0,0.16863,0.7451,0.36461
29832,238.66,0.8496100000000001,0.0,0.15882000000000002,0.75098,0.35875
29833,238.66,0.8496100000000001,0.0,0.16471,0.7451,0.35386
29834,238.67,0.8496100000000001,0.0,0.15882000000000002,0.7451,0.34995
29835,238.68,0.8398399999999999,0.0,0.14902,0.7451,0.34702
29836,238.69,0.8339799999999999,0.0,0.14314000000000002,0.7411800000000001,0.34409
29837,238.7,0.8300799999999999,0.0,0.14902,0.73529,0.3392
29838,238.7,0.8242200000000001,0.0,0.14314000000000002,0.73137,0.33529000000000003
29839,238.71,0.81055,0.0,0.13333,0.72549,0.33138
29840,238.72,0.80469,0.0,0.12353,0.7215699999999999,0.32747
29841,238.73,0.79492,0.0,0.11373,0.7215699999999999,0.32454
29842,238.74,0.78906,0.0,0.1098,0.7215699999999999,0.3216
29843,238.74,0.7851600000000001,0.001955,0.1098,0.7156899999999999,0.31867
29844,238.75,0.7793,0.004887600000000001,0.10392,0.7098,0.31672
29845,238.76,0.7753899999999999,0.012708,0.10392,0.7098,0.31378
29846,238.77,0.7753899999999999,0.021505,0.094118,0.7098,0.31085
29847,238.78,0.76562,0.030302999999999997,0.084314,0.7098,0.30987
29848,238.78,0.75977,0.040077999999999996,0.084314,0.7058800000000001,0.3089
29849,238.79,0.75977,0.049852999999999995,0.084314,0.7058800000000001,0.30694
29850,238.8,0.75977,0.06060599999999999,0.084314,0.7058800000000001,0.30499
29851,238.81,0.75977,0.072336,0.078431,0.7058800000000001,0.30303
29852,238.82,0.7539100000000001,0.084066,0.078431,0.7,0.30108
29853,238.82,0.7539100000000001,0.10067999999999999,0.078431,0.69608,0.29912
29854,238.83,0.7539100000000001,0.11828,0.084314,0.7,0.29717
29855,238.84,0.75,0.14174,0.08823500000000001,0.7058800000000001,0.29521
29856,238.85,0.75,0.1652,0.084314,0.7,0.29521
29857,238.86,0.7441399999999999,0.20235,0.098039,0.7,0.29717
29858,238.86,0.75,0.23949,0.10392,0.69608,0.3001
