,Time [s], II, PLETH, RESP, V, AVR
35537,284.3,0.25586,0.24829,0.18081,0.87059,0.66406
35538,284.3,0.25586,0.23851,0.17712,0.87059,0.6543
35539,284.31,0.27539,0.22971999999999998,0.17465999999999998,0.8862700000000001,0.64453
35540,284.32,0.30078,0.2219,0.17343,0.9058799999999999,0.625
35541,284.33,0.32422,0.21603000000000003,0.17097,0.91569,0.60938
35542,284.34,0.33008000000000004,0.21505,0.16974,0.9058799999999999,0.60547
35543,284.34,0.37109000000000003,0.21799000000000002,0.16851,0.9254899999999999,0.58008
35544,284.35,0.38477,0.22776,0.16851,0.93725,0.57422
35545,284.36,0.35938000000000003,0.24633000000000002,0.16851,0.9058799999999999,0.58008
35546,284.37,0.33008000000000004,0.27175,0.16851,0.8764700000000001,0.60547
35547,284.38,0.30078,0.29912,0.17097,0.85098,0.6191399999999999
35548,284.38,0.28515999999999997,0.32942,0.1722,0.85098,0.625
35549,284.39,0.30078,0.36755,0.17465999999999998,0.85098,0.6191399999999999
35550,284.4,0.2793,0.4086,0.17835,0.85098,0.63477
35551,284.41,0.24023000000000003,0.44966000000000006,0.18081,0.8568600000000001,0.66992
35552,284.42,0.20508,0.49071000000000004,0.18327000000000002,0.8411799999999999,0.69531
35553,284.42,0.19530999999999998,0.52786,0.18696,0.8451,0.70898
35554,284.43,0.18555,0.56012,0.18942,0.8451,0.7207
35555,284.44,0.17969000000000002,0.58749,0.19434,0.8451,0.7207
35556,284.45,0.17969000000000002,0.61095,0.19926,0.8451,0.7207
35557,284.46,0.16992000000000002,0.6305,0.20418,0.8411799999999999,0.7246100000000001
35558,284.46,0.16992000000000002,0.6451600000000001,0.21033000000000002,0.8411799999999999,0.73047
35559,284.47,0.17578,0.65591,0.21648,0.8451,0.7207
35560,284.48,0.17969000000000002,0.66373,0.22386,0.8451,0.7207
35561,284.49,0.17969000000000002,0.6696,0.23001,0.8451,0.7148399999999999
35562,284.5,0.17969000000000002,0.6754600000000001,0.23739000000000002,0.8451,0.7148399999999999
35563,284.5,0.21094000000000002,0.67937,0.24477,0.86667,0.70508
35564,284.51,0.31445,0.68133,0.25092,0.9254899999999999,0.6601600000000001
35565,284.52,0.43945,0.68133,0.25706999999999997,0.8960799999999999,0.53906
35566,284.53,0.53906,0.67937,0.26445,0.81176,0.41602
35567,284.54,0.56055,0.6754600000000001,0.2706,0.6352899999999999,0.30469
35568,284.54,0.17969000000000002,0.6696,0.27798,0.47058999999999995,0.42968999999999996
35569,284.55,0.076172,0.6608,0.28536,0.73529,0.74023
35570,284.56,0.17578,0.65005,0.29274,0.8764700000000001,0.7753899999999999
35571,284.57,0.19530999999999998,0.63734,0.30012,0.88039,0.7246100000000001
35572,284.58,0.20508,0.62366,0.30627,0.8902,0.70508
35573,284.58,0.21484,0.6089899999999999,0.31365,0.8902,0.69922
35574,284.59,0.22461,0.59238,0.3198,0.8960799999999999,0.69922
35575,284.6,0.23046999999999998,0.5747800000000001,0.32718,0.8960799999999999,0.69922
35576,284.61,0.22461,0.55621,0.33579000000000003,0.8960799999999999,0.69922
35577,284.62,0.22461,0.53666,0.3444,0.8960799999999999,0.68945
35578,284.62,0.23046999999999998,0.51808,0.35301,0.8960799999999999,0.68555
35579,284.63,0.23438,0.49951,0.36285,0.8960799999999999,0.68555
35580,284.64,0.23046999999999998,0.48289,0.37269,0.8960799999999999,0.68945
35581,284.65,0.23438,0.46628000000000003,0.38376,0.8960799999999999,0.68945
35582,284.66,0.24609,0.45258999999999994,0.39483,0.90196,0.68555
35583,284.66,0.25,0.43988,0.40467,0.90196,0.67578
35584,284.67,0.25,0.43011000000000005,0.41451000000000005,0.90196,0.67578
35585,284.68,0.25586,0.42228999999999994,0.42435,0.9058799999999999,0.66992
35586,284.69,0.25586,0.41447,0.43418999999999996,0.91176,0.66992
35587,284.7,0.25977,0.40762,0.44403000000000004,0.91176,0.6601600000000001
35588,284.7,0.26953,0.40078,0.4551,0.9058799999999999,0.6601600000000001
35589,284.71,0.27539,0.39394,0.46617,0.91569,0.6543
35590,284.72,0.27539,0.3871,0.47723999999999994,0.91569,0.6543
35591,284.73,0.2793,0.37928,0.48708,0.91569,0.6543
35592,284.74,0.29102,0.37243000000000004,0.49815,0.9215700000000001,0.6503899999999999
35593,284.74,0.29102,0.36657,0.5067699999999999,0.9215700000000001,0.6503899999999999
35594,284.75,0.27539,0.3607,0.51661,0.93137,0.66406
35595,284.76,0.25977,0.35484,0.52768,0.93725,0.67578
35596,284.77,0.25,0.34995,0.53752,0.93725,0.68555
35597,284.78,0.22461,0.34604,0.5485899999999999,0.93137,0.70508
35598,284.78,0.20508,0.34310999999999997,0.55966,0.93137,0.7207
35599,284.79,0.17969000000000002,0.33821999999999997,0.57196,0.93137,0.7441399999999999
35600,284.8,0.16602,0.33431,0.58426,0.91569,0.7441399999999999
35601,284.81,0.16016,0.32845,0.59533,0.90196,0.7441399999999999
35602,284.82,0.16992000000000002,0.32356,0.60763,0.8902,0.73438
35603,284.82,0.17969000000000002,0.31769000000000003,0.6187,0.88039,0.7207
35604,284.83,0.19530999999999998,0.31183,0.6297699999999999,0.87059,0.69922
35605,284.84,0.20508,0.30694,0.6383800000000001,0.86667,0.69531
35606,284.85,0.21484,0.30205,0.64699,0.8607799999999999,0.68555
35607,284.86,0.22461,0.29814,0.6556,0.8568600000000001,0.67969
35608,284.86,0.23046999999999998,0.29423,0.6642100000000001,0.8568600000000001,0.67578
35609,284.87,0.23046999999999998,0.2913,0.6715899999999999,0.8607799999999999,0.67578
35610,284.88,0.23438,0.28935,0.6802,0.8568600000000001,0.67578
35611,284.89,0.23046999999999998,0.28641,0.68635,0.8568600000000001,0.67578
35612,284.9,0.23046999999999998,0.2825,0.6937300000000001,0.85098,0.67578
35613,284.9,0.23438,0.27859,0.6998800000000001,0.8568600000000001,0.66992
35614,284.91,0.24023000000000003,0.27468000000000004,0.70603,0.8568600000000001,0.66992
35615,284.92,0.24609,0.27175,0.71095,0.8568600000000001,0.67578
35616,284.93,0.23438,0.26882,0.71587,0.8568600000000001,0.67578
35617,284.94,0.23438,0.26588,0.7195600000000001,0.8607799999999999,0.67578
35618,284.94,0.23438,0.26295,0.72448,0.8607799999999999,0.67578
35619,284.95,0.24609,0.26002,0.72817,0.86667,0.66992
35620,284.96,0.24023000000000003,0.25709,0.7318600000000001,0.86667,0.67578
35621,284.97,0.23046999999999998,0.25318,0.73432,0.86667,0.67578
35622,284.98,0.23046999999999998,0.25122,0.73678,0.86667,0.67969
35623,284.98,0.24609,0.25024,0.73924,0.86667,0.67578
35624,284.99,0.26561999999999997,0.24731,0.7417,0.8764700000000001,0.6543
35625,285.0,0.30078,0.24438000000000001,0.74293,0.8960799999999999,0.63477
35626,285.01,0.31055,0.24241999999999997,0.74416,0.9058799999999999,0.625
35627,285.02,0.32422,0.24241999999999997,0.74539,0.90196,0.60938
35628,285.02,0.36523,0.24633000000000002,0.74785,0.9215700000000001,0.58398
35629,285.03,0.375,0.25513,0.75031,0.91569,0.58008
35630,285.04,0.34961,0.27175,0.75154,0.90196,0.5898399999999999
35631,285.05,0.32031,0.29619,0.754,0.86667,0.60938
35632,285.06,0.29491999999999996,0.32845,0.75646,0.85098,0.625
35633,285.06,0.2793,0.36851999999999996,0.7589199999999999,0.8451,0.6289100000000001
35634,285.07,0.30078,0.40665,0.76015,0.8568600000000001,0.6191399999999999
35635,285.08,0.2793,0.44378999999999996,0.76507,0.85098,0.63477
35636,285.09,0.24023000000000003,0.48583000000000004,0.76876,0.8451,0.66992
35637,285.1,0.20508,0.52981,0.77491,0.8411799999999999,0.68945
35638,285.1,0.19530999999999998,0.57087,0.77983,0.8411799999999999,0.69922
35639,285.11,0.18945,0.60802,0.78598,0.8411799999999999,0.70898
35640,285.12,0.18555,0.64027,0.79213,0.8411799999999999,0.7148399999999999
35641,285.13,0.18945,0.66862,0.79951,0.8411799999999999,0.7148399999999999
35642,285.14,0.17969000000000002,0.69208,0.80566,0.8451,0.7207
35643,285.14,0.17969000000000002,0.71065,0.81181,0.8451,0.7207
35644,285.15,0.18555,0.72532,0.81796,0.8451,0.7148399999999999
35645,285.16,0.18555,0.73705,0.82411,0.8451,0.7148399999999999
35646,285.17,0.18945,0.74585,0.83026,0.8451,0.70898
35647,285.18,0.18945,0.74976,0.83641,0.85098,0.70898
35648,285.18,0.2207,0.75073,0.8425600000000001,0.8764700000000001,0.69922
35649,285.19,0.32031,0.75171,0.8487100000000001,0.91569,0.6601600000000001
35650,285.2,0.45508000000000004,0.75171,0.85609,0.88039,0.5253899999999999
35651,285.21,0.57031,0.74976,0.86224,0.8156899999999999,0.40039
35652,285.22,0.5957,0.74487,0.86839,0.64118,0.29491999999999996
35653,285.22,0.17969000000000002,0.73803,0.87331,0.49412,0.46484
35654,285.23,0.11133,0.72923,0.87946,0.7803899999999999,0.75
35655,285.24,0.21094000000000002,0.71848,0.88561,0.8960799999999999,0.76562
35656,285.25,0.20508,0.7047899999999999,0.89299,0.8862700000000001,0.7246100000000001
35657,285.26,0.20508,0.68915,0.9003700000000001,0.8862700000000001,0.7207
35658,285.26,0.20508,0.6725300000000001,0.90775,0.88039,0.7148399999999999
35659,285.27,0.20508,0.65494,0.9163600000000001,0.8862700000000001,0.7148399999999999
35660,285.28,0.20508,0.63832,0.9249700000000001,0.8902,0.70508
35661,285.29,0.21094000000000002,0.6187699999999999,0.93358,0.8902,0.69922
35662,285.3,0.2207,0.59824,0.94219,0.8960799999999999,0.69922
35663,285.3,0.21094000000000002,0.5767399999999999,0.9508,0.8862700000000001,0.69922
35664,285.31,0.21484,0.55621,0.9581799999999999,0.8902,0.69922
35665,285.32,0.2207,0.53666,0.9643299999999999,0.8960799999999999,0.69922
35666,285.33,0.23046999999999998,0.5210199999999999,0.9717100000000001,0.8960799999999999,0.69922
35667,285.34,0.23046999999999998,0.5073300000000001,0.9803200000000001,0.8960799999999999,0.69922
35668,285.34,0.23438,0.49853000000000003,0.98893,0.8960799999999999,0.68555
35669,285.35,0.24609,0.49267,0.99877,0.8960799999999999,0.67969
35670,285.36,0.24023000000000003,0.49071000000000004,1.0098,0.8960799999999999,0.67969
35671,285.37,0.25,0.49071000000000004,1.0185,0.8960799999999999,0.67578
35672,285.38,0.25586,0.49168999999999996,1.0283,0.90196,0.67578
35673,285.38,0.25586,0.49365,1.0369,0.9058799999999999,0.66992
35674,285.39,0.25977,0.49658,1.0455,0.90196,0.66992
35675,285.4,0.26953,0.49951,1.0541,0.9058799999999999,0.6601600000000001
35676,285.41,0.26953,0.50244,1.064,0.91176,0.66992
35677,285.42,0.27539,0.50538,1.0738,0.91569,0.66406
35678,285.42,0.27539,0.50831,1.0849,0.9215700000000001,0.66992
35679,285.43,0.26953,0.51222,1.0959,0.9254899999999999,0.66992
35680,285.44,0.25,0.51613,1.107,0.93137,0.68555
35681,285.45,0.23438,0.5210199999999999,1.1181,0.93725,0.69922
35682,285.46,0.21094000000000002,0.52688,1.1292,0.93137,0.7148399999999999
35683,285.46,0.18945,0.53177,1.1292,0.93725,0.73047
35684,285.47,0.16602,0.53568,1.1292,0.9215700000000001,0.7441399999999999
35685,285.48,0.15625,0.53861,1.1292,0.91569,0.7539100000000001
35686,285.49,0.15039,0.53959,1.1292,0.8960799999999999,0.7539100000000001
35687,285.5,0.15625,0.53959,1.1292,0.8862700000000001,0.7441399999999999
35688,285.5,0.16016,0.53763,1.1292,0.87059,0.74023
35689,285.51,0.17969000000000002,0.53372,1.1292,0.87059,0.7207
35690,285.52,0.19530999999999998,0.52786,1.1292,0.8607799999999999,0.70508
35691,285.53,0.20508,0.5210199999999999,1.1292,0.8607799999999999,0.69922
35692,285.54,0.2207,0.5132,1.1292,0.8568600000000001,0.69531
35693,285.54,0.22461,0.5044,1.1292,0.85098,0.68555
35694,285.55,0.23046999999999998,0.4956,1.1292,0.85098,0.67969
35695,285.56,0.23046999999999998,0.4868,1.1292,0.85098,0.67969
35696,285.57,0.24023000000000003,0.47801000000000005,1.1292,0.8451,0.67578
35697,285.58,0.23046999999999998,0.47018999999999994,1.1292,0.8607799999999999,0.67969
35698,285.58,0.24609,0.46334,1.1292,0.86667,0.67578
35699,285.59,0.24609,0.45552,1.1292,0.86667,0.67578
35700,285.6,0.25586,0.44673,1.1292,0.87059,0.66992
35701,285.61,0.25586,0.43695,1.1292,0.87059,0.67578
35702,285.62,0.25,0.42717,1.1292,0.86667,0.66992
35703,285.62,0.24609,0.41838000000000003,1.1292,0.87059,0.66992
35704,285.63,0.25586,0.40958,1.1292,0.87059,0.66992
35705,285.64,0.24609,0.3998,1.1292,0.86667,0.66992
35706,285.65,0.25,0.39100999999999997,1.1292,0.86667,0.66992
35707,285.66,0.24023000000000003,0.38025,1.1292,0.8607799999999999,0.67578
35708,285.66,0.24609,0.37048000000000003,1.1292,0.86667,0.67578
35709,285.67,0.26953,0.3607,1.1292,0.8764700000000001,0.6543
35710,285.68,0.30078,0.35288,1.1292,0.8960799999999999,0.64062
35711,285.69,0.30469,0.34310999999999997,1.1292,0.90196,0.63477
35712,285.7,0.32031,0.33431,1.1292,0.8960799999999999,0.625
35713,285.7,0.35938000000000003,0.32747,1.1292,0.9215700000000001,0.5957
35714,285.71,0.37109000000000003,0.32454,1.1292,0.91176,0.5898399999999999
35715,285.72,0.33984000000000003,0.32649,1.1292,0.88039,0.60938
35716,285.73,0.31055,0.33529000000000003,1.1292,0.8451,0.625
35717,285.74,0.28515999999999997,0.35093,1.1292,0.83137,0.63477
35718,285.74,0.27539,0.37243000000000004,1.1292,0.8411799999999999,0.625
35719,285.75,0.29102,0.39785,1.1292,0.8451,0.625
35720,285.76,0.25977,0.4262,1.1292,0.8451,0.6543
35721,285.77,0.22461,0.45455,1.1292,0.8411799999999999,0.68555
35722,285.78,0.19530999999999998,0.47996000000000005,1.1292,0.82549,0.70508
35723,285.78,0.18555,0.50147,1.1292,0.82549,0.70898
35724,285.79,0.17969000000000002,0.52199,1.1292,0.82549,0.7207
35725,285.8,0.17969000000000002,0.5415399999999999,1.1292,0.83137,0.7207
35726,285.81,0.17578,0.55816,1.1292,0.83137,0.7207
35727,285.82,0.17578,0.57185,1.1292,0.83137,0.7207
35728,285.82,0.17578,0.58162,1.1292,0.82549,0.7246100000000001
35729,285.83,0.17969000000000002,0.58944,1.1292,0.83137,0.7207
35730,285.84,0.17578,0.59433,1.1292,0.83529,0.7207
35731,285.85,0.17578,0.59726,1.1292,0.83137,0.7207
35732,285.86,0.17969000000000002,0.59824,1.1292,0.83529,0.7207
35733,285.86,0.23046999999999998,0.59824,1.1292,0.86667,0.70508
35734,285.87,0.34961,0.59629,1.1292,0.9058799999999999,0.63477
35735,285.88,0.47461000000000003,0.59335,1.1292,0.85098,0.5
35736,285.89,0.58398,0.5884699999999999,1.1292,0.77059,0.35938000000000003
35737,285.9,0.43555,0.58358,1.1292,0.5607800000000001,0.30469
35738,285.9,0.08984400000000001,0.5767399999999999,1.1292,0.47058999999999995,0.57031
35739,285.91,0.076172,0.56794,1.1292,0.82157,0.7793
35740,285.92,0.17969000000000002,0.55816,1.1292,0.8764700000000001,0.75977
35741,285.93,0.17969000000000002,0.54643,1.1292,0.87059,0.73438
35742,285.94,0.20117000000000002,0.53372,1.1292,0.88039,0.7148399999999999
35743,285.94,0.20508,0.5190600000000001,1.1292,0.88039,0.7148399999999999
35744,285.95,0.20508,0.5044,1.1292,0.88039,0.7148399999999999
35745,285.96,0.20508,0.48778,1.1292,0.8862700000000001,0.7148399999999999
35746,285.97,0.21484,0.47018999999999994,1.1292,0.8862700000000001,0.70898
35747,285.98,0.21484,0.45455,1.1292,0.8902,0.70898
35748,285.98,0.22461,0.44086000000000003,1.1292,0.8960799999999999,0.69922
35749,285.99,0.22461,0.42522,1.1292,0.8960799999999999,0.69922
35750,286.0,0.23046999999999998,0.40958,1.1292,0.8960799999999999,0.69922
35751,286.01,0.23046999999999998,0.39492,1.1292,0.8960799999999999,0.69922
35752,286.02,0.23438,0.38221,1.1292,0.8960799999999999,0.68945
35753,286.02,0.23438,0.3695,1.1292,0.8960799999999999,0.68945
35754,286.03,0.25,0.35875,1.1292,0.90196,0.67969
35755,286.04,0.25586,0.34995,1.1292,0.90196,0.67578
35756,286.05,0.26561999999999997,0.34213000000000005,1.1292,0.9058799999999999,0.66992
35757,286.06,0.26953,0.33529000000000003,1.1292,0.9058799999999999,0.66406
35758,286.06,0.27539,0.32845,1.1292,0.91569,0.6543
35759,286.07,0.2793,0.32356,1.1292,0.91569,0.6601600000000001
35760,286.08,0.29491999999999996,0.32063,1.1292,0.91569,0.6503899999999999
35761,286.09,0.29491999999999996,0.31574,1.1292,0.91569,0.6543
35762,286.1,0.29102,0.31085,1.1292,0.9254899999999999,0.6543
35763,286.1,0.28515999999999997,0.30596,1.1292,0.9254899999999999,0.66406
35764,286.11,0.2793,0.30205,1.1292,0.9411799999999999,0.66992
35765,286.12,0.26561999999999997,0.29912,1.1292,0.9411799999999999,0.67969
35766,286.13,0.25586,0.29521,1.1292,0.9411799999999999,0.69922
35767,286.14,0.23046999999999998,0.29228000000000004,1.1292,0.94706,0.7148399999999999
35768,286.14,0.21094000000000002,0.28836999999999996,1.1292,0.9411799999999999,0.7246100000000001
35769,286.15,0.19530999999999998,0.28543,1.1292,0.93137,0.73438
35770,286.16,0.17969000000000002,0.2825,1.1292,0.91569,0.74023
35771,286.17,0.17578,0.27957,1.123,0.9058799999999999,0.73438
35772,286.18,0.17969000000000002,0.27760999999999997,1.1156,0.8902,0.73047
35773,286.18,0.18945,0.27566,1.1058,0.88039,0.7207
35774,286.19,0.20508,0.2737,1.0959,0.8764700000000001,0.70898
35775,286.2,0.2207,0.27175,1.0836,0.87059,0.69922
35776,286.21,0.22461,0.26979000000000003,1.0713,0.87059,0.69922
35777,286.22,0.23046999999999998,0.26686,1.0578,0.87059,0.68945
35778,286.22,0.23438,0.26393,1.0443,0.87059,0.68945
35779,286.23,0.23438,0.26197,1.0295,0.87059,0.68945
35780,286.24,0.23046999999999998,0.25904,1.0135,0.87059,0.68945
35781,286.25,0.23438,0.25709,0.99754,0.87059,0.68555
35782,286.26,0.23438,0.25513,0.9803200000000001,0.87059,0.68555
35783,286.26,0.23438,0.25318,0.9643299999999999,0.87059,0.68945
35784,286.27,0.24023000000000003,0.2522,0.94834,0.87059,0.68555
35785,286.28,0.24023000000000003,0.2522,0.93235,0.87059,0.67969
35786,286.29,0.24023000000000003,0.25122,0.9163600000000001,0.87059,0.68555
35787,286.3,0.25,0.25024,0.89791,0.8764700000000001,0.67969
35788,286.3,0.25,0.24829,0.87946,0.88039,0.67969
35789,286.31,0.25,0.24633000000000002,0.85855,0.88039,0.67969
35790,286.32,0.24609,0.24438000000000001,0.8376399999999999,0.88039,0.67969
35791,286.33,0.25,0.24241999999999997,0.81796,0.8862700000000001,0.68555
35792,286.34,0.25,0.24047,0.79828,0.88039,0.67969
35793,286.34,0.25,0.23851,0.77983,0.8862700000000001,0.67578
35794,286.35,0.28515999999999997,0.23656,0.76015,0.9058799999999999,0.6503899999999999
35795,286.36,0.31445,0.2346,0.73924,0.9215700000000001,0.6289100000000001
35796,286.37,0.33008000000000004,0.2346,0.7195600000000001,0.9215700000000001,0.625
35797,286.38,0.33984000000000003,0.23656,0.6974199999999999,0.9254899999999999,0.61523
35798,286.38,0.38086,0.24241999999999997,0.6765100000000001,0.9411799999999999,0.58398
35799,286.39,0.39061999999999997,0.2522,0.6556,0.93725,0.58398
35800,286.4,0.35938000000000003,0.26686,0.63469,0.91176,0.5996100000000001
35801,286.41,0.33594,0.28935,0.6150100000000001,0.8862700000000001,0.60938
35802,286.42,0.29491999999999996,0.31769000000000003,0.59533,0.86667,0.625
35803,286.42,0.2793,0.35191,0.57811,0.8607799999999999,0.6289100000000001
35804,286.43,0.30469,0.38905,0.56212,0.87059,0.625
35805,286.44,0.26561999999999997,0.42913,0.5473600000000001,0.86667,0.6543
35806,286.45,0.22461,0.46921,0.5326,0.8568600000000001,0.67969
35807,286.46,0.19530999999999998,0.5073300000000001,0.51907,0.8451,0.69922
35808,286.46,0.18945,0.54252,0.50554,0.85098,0.7148399999999999
35809,286.47,0.17969000000000002,0.56989,0.49200000000000005,0.85098,0.7207
35810,286.48,0.17969000000000002,0.5914,0.47847,0.85098,0.7246100000000001
35811,286.49,0.16992000000000002,0.61193,0.46617,0.85098,0.7246100000000001
35812,286.5,0.16992000000000002,0.6305,0.4551,0.85098,0.73047
35813,286.5,0.16992000000000002,0.6461399999999999,0.44403000000000004,0.8568600000000001,0.7246100000000001
35814,286.51,0.17578,0.65885,0.43296,0.85098,0.7207
35815,286.52,0.17969000000000002,0.66862,0.42312,0.8568600000000001,0.7207
35816,286.53,0.17578,0.6764399999999999,0.41205,0.8568600000000001,0.7207
35817,286.54,0.17969000000000002,0.68133,0.40221,0.86667,0.7207
35818,286.54,0.23046999999999998,0.6842600000000001,0.39114,0.90196,0.70508
35819,286.55,0.36523,0.6862199999999999,0.3813,0.9411799999999999,0.6289100000000001
35820,286.56,0.4707,0.68524,0.37023,0.8764700000000001,0.50977
35821,286.57,0.53906,0.68328,0.36039,0.76667,0.375
35822,286.58,0.36523,0.67937,0.35055,0.5352899999999999,0.32422
35823,286.58,0.044922000000000004,0.6744899999999999,0.34071,0.4451,0.56055
35824,286.59,0.03125,0.66764,0.3321,0.80588,0.7851600000000001
35825,286.6,0.15625,0.65982,0.32349,0.8764700000000001,0.76562
35826,286.61,0.17578,0.64907,0.31488,0.8902,0.74023
35827,286.62,0.20508,0.63734,0.30627,0.8960799999999999,0.7207
35828,286.62,0.20508,0.62463,0.29889,0.90196,0.7207
35829,286.63,0.21484,0.60997,0.29028000000000004,0.9058799999999999,0.7148399999999999
35830,286.64,0.21484,0.59335,0.2829,0.9058799999999999,0.70898
35831,286.65,0.21484,0.5767399999999999,0.27552,0.91176,0.70508
35832,286.66,0.21094000000000002,0.55914,0.26814,0.91569,0.70508
35833,286.66,0.22461,0.5415399999999999,0.26076,0.91176,0.69922
35834,286.67,0.23046999999999998,0.5259,0.25338,0.91569,0.69922
35835,286.68,0.23046999999999998,0.51222,0.24723,0.91569,0.69531
35836,286.69,0.23046999999999998,0.49756000000000006,0.24108000000000002,0.91569,0.68945
35837,286.7,0.24023000000000003,0.48386999999999997,0.23493000000000003,0.9215700000000001,0.68945
35838,286.7,0.24023000000000003,0.47018999999999994,0.22878,0.91569,0.68945
35839,286.71,0.24609,0.45846000000000003,0.22263000000000002,0.91569,0.68555
35840,286.72,0.25,0.4477,0.21648,0.91569,0.67969
35841,286.73,0.25586,0.43891,0.21156,0.9215700000000001,0.67578
35842,286.74,0.26561999999999997,0.43109,0.20664000000000002,0.9254899999999999,0.66992
35843,286.74,0.27539,0.42423999999999995,0.20172,0.9254899999999999,0.66406
35844,286.75,0.27539,0.4174,0.1968,0.9254899999999999,0.6601600000000001
35845,286.76,0.2793,0.41153,0.19188,0.9254899999999999,0.66406
35846,286.77,0.28515999999999997,0.40665,0.18819,0.93137,0.6543
35847,286.78,0.28515999999999997,0.40176,0.18327000000000002,0.93725,0.6543
35848,286.78,0.2793,0.39589,0.17958,0.9411799999999999,0.66992
35849,286.79,0.27539,0.39003000000000004,0.17465999999999998,0.94706,0.67578
35850,286.8,0.26561999999999997,0.38514,0.17097,0.9509799999999999,0.68555
35851,286.81,0.25,0.38025,0.16727999999999998,0.95686,0.69531
35852,286.82,0.23046999999999998,0.37537,0.16359,0.94706,0.70508
35853,286.82,0.20508,0.37146,0.16113,0.94706,0.7207
35854,286.83,0.18555,0.36755,0.15744,0.9411799999999999,0.73438
35855,286.84,0.16602,0.36364,0.15375,0.9215700000000001,0.7441399999999999
35856,286.85,0.16602,0.35973,0.15129,0.9058799999999999,0.7441399999999999
35857,286.86,0.16602,0.35581999999999997,0.1476,0.8960799999999999,0.73047
35858,286.86,0.17969000000000002,0.35191,0.14390999999999998,0.8862700000000001,0.7207
35859,286.87,0.19530999999999998,0.34897,0.14022,0.8764700000000001,0.70898
35860,286.88,0.20508,0.34604,0.13776,0.87059,0.69922
35861,286.89,0.21484,0.34310999999999997,0.13407,0.87059,0.68945
35862,286.9,0.21484,0.3392,0.13038,0.86667,0.68555
35863,286.9,0.2207,0.33626999999999996,0.12669,0.87059,0.68555
35864,286.91,0.2207,0.33236,0.12300000000000001,0.86667,0.67969
35865,286.92,0.2207,0.32942,0.11930999999999999,0.86667,0.67969
35866,286.93,0.22461,0.32649,0.11562,0.86667,0.67969
35867,286.94,0.23046999999999998,0.32356,0.11193,0.87059,0.67969
35868,286.94,0.22461,0.31965,0.10824,0.86667,0.67969
35869,286.95,0.23046999999999998,0.31672,0.10332000000000001,0.86667,0.67578
35870,286.96,0.23046999999999998,0.31476,0.099631,0.87059,0.67969
35871,286.97,0.23046999999999998,0.31281,0.094711,0.86667,0.67578
35872,286.98,0.23046999999999998,0.31085,0.091021,0.86667,0.67578
35873,286.98,0.23046999999999998,0.3089,0.08733099999999999,0.87059,0.67969
35874,286.99,0.23046999999999998,0.30694,0.083641,0.87059,0.68555
35875,287.0,0.23046999999999998,0.30401,0.07749099999999999,0.8764700000000001,0.68555
35876,287.01,0.23046999999999998,0.30108,0.071341,0.88039,0.68555
35877,287.02,0.23046999999999998,0.29814,0.065191,0.88039,0.68555
35878,287.02,0.23046999999999998,0.29521,0.057811,0.88039,0.68555
35879,287.03,0.24023000000000003,0.29228000000000004,0.051661,0.8862700000000001,0.67578
35880,287.04,0.27539,0.28935,0.04428,0.91176,0.6543
35881,287.05,0.30078,0.28935,0.03936,0.9215700000000001,0.64062
35882,287.06,0.31055,0.2913,0.03321,0.9215700000000001,0.63477
35883,287.06,0.33594,0.29814,0.02829,0.93137,0.6191399999999999
35884,287.07,0.36523,0.30791999999999997,0.0246,0.94706,0.5996100000000001
35885,287.08,0.37109000000000003,0.3216,0.020909999999999998,0.93137,0.5957
35886,287.09,0.33594,0.34310999999999997,0.01845,0.91176,0.60547
35887,287.1,0.30469,0.37146,0.01599,0.88039,0.6191399999999999
35888,287.1,0.26953,0.40567,0.01353,0.8607799999999999,0.64453
35889,287.11,0.27539,0.44378999999999996,0.01107,0.86667,0.625
35890,287.12,0.2793,0.48289,0.009840100000000001,0.86667,0.6289100000000001
35891,287.13,0.25,0.5229699999999999,0.0086101,0.8607799999999999,0.66406
35892,287.14,0.21094000000000002,0.56109,0.0073801000000000005,0.85098,0.69531
35893,287.14,0.17969000000000002,0.59531,0.0073801000000000005,0.8451,0.70898
35894,287.15,0.17969000000000002,0.62561,0.0061501,0.85098,0.7207
35895,287.16,0.16992000000000002,0.652,0.0061501,0.8568600000000001,0.73047
35896,287.17,0.16016,0.67155,0.0061501,0.85098,0.73438
35897,287.18,0.16016,0.68524,0.0073801000000000005,0.85098,0.73438
35898,287.18,0.16016,0.69892,0.0086101,0.8451,0.74023
35899,287.19,0.16016,0.71163,0.009840100000000001,0.85098,0.73438
35900,287.2,0.16602,0.72141,0.01107,0.8568600000000001,0.73047
35901,287.21,0.16602,0.72923,0.0123,0.8568600000000001,0.7246100000000001
35902,287.22,0.16992000000000002,0.73412,0.01353,0.8607799999999999,0.7207
35903,287.22,0.16602,0.73803,0.01599,0.86667,0.7207
35904,287.23,0.24023000000000003,0.73998,0.01722,0.91176,0.69922
35905,287.24,0.375,0.73998,0.01968,0.93725,0.61523
35906,287.25,0.4707,0.73705,0.020909999999999998,0.8568600000000001,0.49023
35907,287.26,0.51562,0.73314,0.02337,0.73137,0.36523
35908,287.26,0.31055,0.72727,0.025830000000000002,0.5,0.32422
35909,287.27,0.019531,0.72043,0.02706,0.43922,0.6289100000000001
35910,287.28,0.099609,0.71163,0.029519999999999998,0.82549,0.78906
